file	line	context
013.我拒绝向孙中山宣誓.txt	15	二、孙中山说他“是一名医生，现在茂宜（Maui）岛的姑剌（Kula）地方行医。”事实上，孙中山在行医上，已“此道荒疏”（见冯自由《革命逸史》二集《孙眉公传略》），他当时并无正式行医的事实。说在茂宜岛的姑剌地方行医云云，全是谎话。
013.我拒绝向孙中山宣誓.txt	21	我在立法院若对着这位发假誓的家伙发誓，我怄死了。所以我就决定请摄影家赖岳忠放大了他为我照的一张玉照，贴上硬板，装上三脚架，放在桌子上，正好挡在我本人与鬼“国父遗像”之间，对我自己念念有词、宣起誓来。多爽啊！
014.院长王金平.txt	23	六、王院长厚谊隆情，按政治行规，不论迎拒，皆不可宣。但李大师并非政治人物，任性胡为，垂老尤怪，扬善之心，不可掩也。何况市长选后，国民党自马英九以下，舐痔美国，强行军购，就在眼前，李敖一夫当关，与国民党诸公撕破脸又对干，势在必行，波及王院长，亦所难免，届时有200万暗杠其中，双方又何以为情？故先掀此事，以正视听，虽有愧乎政治守密，然得昭王院长厚谊隆情于天下，亦一佳话也，谁曰不宜？
015.我选立委的第一目的.txt	9	我的功德，虽不乏醒世施教之功，但以近距离发功，难免踩到狗屎，殊为可厌。孔子有归欤之叹、梁任公有归国之悔，我虽不像孔梁诸公实际从政，且早知小化自己在先，参选海报上且自谓把自己变小了，本已洞见如斯。但游戏3年，每失窃笑，就个人利益而言，殊为不值也。
018.我告诉你，就是狗.txt	7	李委员敖：主席、各位列席官员、各位同仁。在顾崇廉委员未进入会场前，我心里一直不高兴，原因是我的年纪最大，他进来后我变成第二名。我告诉各位，虽然在座有这么多位将军星光闪闪，但论当兵的资历，除了顾崇廉委员外，我最老资格，我是预备军官第8期，我的部队是当年陆军17师49团，当年一江山撤退时，我们的报导是全部阵亡了，事实上是有些人跑回来，却在岸边被49团当场打死了，理由是这些人已经进了忠烈祠，怎么可以回来呢？就这样残忍地把自己的人打死了。今天我不是在这里倚老卖老，是要告诉大家，战争代表了多么残酷，即使对自己人都会开枪。今天我所要说的是我们有没有第三个选择？毛奇将军要其参谋帮他提案时，他的参谋写了四个案，毛奇说这四个案敌人也可能想得到，你们帮我想第五个案，这是军事学上的一个小掌故。今天台湾的关系有没有第五个案的可能？请问部长，什么是第五个案？今天大家争执的、感到痛苦的是6108亿的国防预算，过去我们已经花了很多钱，这次因为大家感到心疼，所以开始为了这6108亿吵闹。我们如果向法国购买武器，就如购买“拉法叶”舰只是一种买卖行为，但美国和我们之间似乎不是买卖行...
018.我告诉你，就是狗.txt	15	麦克阿瑟下台后到国会所作的演讲，大都被引证错误，一般人认为麦克阿瑟曾说：“老兵永远不死，只是凋谢。”其实麦克阿瑟没有讲过这句话，他引证的是当年西点军校的军歌。老兵永远不死，现在更变成“立法委员”站在这里，那就是此刻的本席，今天我要告诉各位的是，我们可不可以从另外一个角度面对这个问题，如果不用付钱就可拿到美国人的武器，不是皆大欢喜吗？我们是美国“第一岛链”的最前线，是美国人的看门狗，看门狗买骨头，还要自己花钱吗？
019.我闻过他们的臭脚.txt	15	过去我在当排长的时候，老兵都会写遗嘱，有一位老兵表示，我什么财产都没有，只有留下一双新的袜子，我死后要送给蒋总统，后来指导员来了之后表示，你怎么这样侮辱蒋总统？怎么把一双袜子送给蒋总统？这位老兵说，你们整天说总统是我们的家长，而我的遗产就是一双袜子，我死了就把它送给家长，这样有什么不对？此外，当时蒋经国是总政战部主任，蒋经国曾对一位老兵说，你到军中乐园肏姑娘为什么不戴保险套而得性病了？老兵说，报告主任，我不愿意穿着袜子洗脚，所以我不要戴套子。我举出这个故事给你听，这都是血泪交织的故事，他们宁可冒着性病的危险还是不要戴保险套。为什么会这样？这是因为他们没有指望，蒋介石、蒋经国让他断子绝孙了，因为他们没有指望，他们不能结婚，不是吗？今天他们好不容易存一点点钱能够买到一个大陆老婆回来，过去是买高山族的老婆，现在是买大陆的老婆回来，连身份都这样被刁难，各位实在太年轻了，你们没有真的接触过老兵的痛苦，你们可以帮着政府保护这些财产或财团化，我们知道走向是如此的，可是当你们打着“行政院国军退除役官兵辅导委员”的头衔，对这些残余的老兵总要有所表现，这句话我对许历...
021.上将割屌记.txt	5	李委员敖：主席、各位列席官员、各位同仁。首先，本席要拿一张照片给李部长看，照片上面一排中间这位是印度前国防部长梅农，他曾讲过一句名言，他说向美国人要东西、要武器，不能求他，要用脚踢他，用踢的才能要到武器。同样的，你也是国防部长，我建议你去踢老美。不过，现在要先澄清一个重要的论题，上次我曾说我们给美国人做狗，你说不是狗，我说是狗，美国人因为政策而拿我们当狗。今天本席带了一本书借给你看，这本书作者的名字很像是美国前国务卿杜勒斯，不过，他是另外一位，作者名叫Foster Rhea Dulles。这本书有费正清（Fairbank）写的序，里面有三次提到美国的政策就是leash on，何谓leash on？就是用一条皮带拉着一只狗。本席今天有带皮带的道具来，这就是leash on，leash on蒋，就是抓住蒋。而美国这本书就证明拿我们当狗，所以上次我们两人的争执是你错了，请你看看这本书，我先把这本书交给主席。
021.上将割屌记.txt	17	部长，请看看今日的报纸标题为《母子三人合吃一碗泡面》，台湾人民已经穷到这种程度，国防部却花这么多的钱购买武器，你们该不该这么做？本席方才说过，以往国防部购买长程预警雷达，只是提早通知我们3分钟后即将死亡，如今政府花费6108亿元，却只能独撑14天，如果美国经过14天仍不来救我们，我们该怎么办？如果美国在14天之后才来救我们，台湾在历经610颗导弹的摧残下，早已夷为平地、满目疮痍。试问：美国人会来拯救一个战场吗？请你看一个小官僚钱复所写的《钱复回忆录》，他写到美国对台湾说话不算话共有40次之多，我们怎么能相信美国人？如果我要求你踢他，也许太重了一点，可是，至少我们也要挡一下。我们无法接受这笔预算，并央求政府不要购买武器，但你们要怎么办呢？本席曾经说过，依照《与台湾关系法》的规定，美国是基于该国的政治、经济、安全的利益购买武器提供给台湾，但是他们并没有表示将保护台湾的政治、经济与安全利益。既然美国没有给予我们承诺，我们为什么要相信美国会保护台湾？一旦中共发动战争，美国迟迟不来，即使我们抵抗了14天，最后战到只剩下一兵一卒，还不是死路一条？部长需要时间...
021.上将割屌记.txt	29	李委员敖：事实上，我们表达决心有很多种方法，当年明朝宦官魏忠贤是拿刀割下自己的LP以表达自己的决心。我告诉你一个故事，当年我小儿子年幼时，将《小星星》的歌词改编为“一闪一闪亮晶晶，满天都是‘小鸡鸡’”。今天前来国防委员会，我看到在座都是大将军，所以这应该是满天都是“大星星”。你们有没有考虑割下LP以展现自己的决心？本席绝不是在开玩笑，韩国人切下手指头以表达抗日的决心。为什么你们不能割下LP？请部长答复yes or no。
022.我高潮，你刹车.txt	9	刚才林委员引证了一句英文谚语，叫做“Give the devil his due.”你的会是什么会呢？你的会应该是“魔鬼委员会”，行政院部会都有自己的职责，好比客委会要保护客家人，青辅会要保护青年人，严格来说，陆委会应该要保护内地、关切内地，但就本席的感觉，却认为事实正好相反。
023.应该去跟妇产科医生讲.txt	7	李委员敖：主席、各位列席官员、各位同仁。听到前一位委员的质询，本席必须说我对国防不内行，可是我对捣乱很内行，今天本席想要谈一点原则性的问题。英国有两位同名的作家，包括一个16世纪的，一个是19世纪末20世纪初的，后者讲了一句名言，就是“我不恨你对我说谎，可是我恨你对我说粗糙的谎话”。你用粗糙的谎话骗我的时候，你不但对我说谎，还把我当傻瓜。现在的问题是，我们看到刑警局和阿扁，都在说粗糙的谎话，至于“国防部”的谎话就细腻得多，做了那么多的表格，但是代表着这都是谎话。
025.第一被告是谢长廷，第二就是你.txt	17	李委员敖：谢谢你。对不起，我一上来，大家轻松一点，好像我在倚老卖老。昨天我收到谢院长送的生日蛋糕，他把我的生日搞错了，可见国安局的情报有问题，我的生日是下个月25日，满70岁，我先告诉你。我要倚老卖老，我说过我比你们当兵当得还早。我也讲过，我在台湾司法界的位阶很高。我在台大念相当于目前的法律系司法组时，现任的司法院院长翁岳生比我小三届，因此我在军界及司法界有固定的老大地位。我为什么谈到司法界？这就涉及一个程序问题。美国的大律师在教小律师时会提到三种情况：第一、情节比法律对我方有利时便辩论情节；第二、法律比情节对我方有利时便辩论法律；第三、两样均对我方不利时便掀桌子。目前两者于我皆有利，我不必掀桌子。以法官的裁判立场来看，首要是程序问题，我认为程序问题非常重要，今天大家谈了半天，我认为都是程序的问题。刚才国防部官员表示，只有美国人卖给我们，这是不对的！以色列也要卖给我们，只不过我们不敢买，可见国防部方面所提供的信息并不正确。美国卖武器给我们，援引《与台湾关系法》，其中提到的provide是“供应”的意思，所谓“供应”包括送、租、借，故意放置让别人捡...
026.用衣冠整禽兽.txt	25	李委员敖：这样的话，你就必须将《海军服饰条例》作废，但在没有作废之前，就请告诉你的海军总司令，他必须穿黄皮靴，因为你们心里明白，没有上过船的人，怎么可以担任海军总司令？坦白说，你可以不喜欢陆军，但如果你能同时表明不喜欢海军陆战队担任你们司令的话，本席就佩服你，本席记得李部长是天津人，那部长就应该记得中国有两个卫：一个是山东的威海卫；另外一个是天津卫，后来因为国防强盛不需要天津来防卫，而出现“卫嘴子”一词，“卫嘴子”这句话表示天津人很会讲话，但是李部长虽然是天津人，却不太会讲话。最近天津非常有名的狗不理包子店把招牌卖给北京同仁堂，本席在台北仁爱路狗不理包子店吃包子时，发现他们店里的碗很脏，本席就告诉老板，老板竟然用天津话回答我说：“没关系，里头干净。”同样的道理，本席知道李部长心里头很干净，但是外表被污染了，你在陈水扁政府之下，如何能够做一位堂堂正正的天津人？
026.用衣冠整禽兽.txt	29	最后，当时你们对“莫须有”罪名的真正意义都有所误解。当年岳飞被抓，韩世忠问秦桧为什么要抓岳飞？秦桧回答说“莫须有”，因此大家都以为“莫须有”就是没有罪名，其实是错误的；因为同样的，如果抓了四星或五星上将，怎么能没有罪名？其实“莫须有”是宋朝俗语，意思是“等等看，有的”，所以“莫须有”并不是没有，而是秦桧傲慢地跟韩世忠将军说：“等着瞧吧，有的。”这才是“莫须有”真正的意思。因此关于查司令事件，你刚才也说过了，如果你不愿意承认是海军不喜欢陆军，你只要说一句“莫须有”，意思是“等着瞧吧，有的”，代表着相信最后医生的检查结果，也是有的。今天你很不幸，许多复杂的事情交错在一起，而惹来许多麻烦，李部长应向陈水扁抗议：抗议他不能把海军陆战队的司令派来当海军总司令，如果李部长能够做到这一点，本席就服了你。
026.用衣冠整禽兽.txt	39	以上质询，绕着一个主轴，就是陈水扁把他亲昵的非海军科班的人硬塞做海军总司令。所以我从《海军服饰条例》切入，整他们。《海军服饰条例》是《联合晚报》名记者高凌云提示给我的，他真优秀。
027.历史会证明我们同归于尽.txt	7	李委员敖：主席、各位列席官员、各位同仁。我们在宋朝有位诗人叫陆游，他写过一首诗，即“天下本无事，庸人自扰之”；可是，本席现在发现他写错了，其实不是庸人自扰，而是很多的聪明人在自扰。
028.长廷啊，不要在后台唱戏.txt	47	李委员敖：谢谢！就是你赞成陈水扁当立法委员时说过的这段话，我很高兴你有这样的默契，不会踩到地雷。李杰李部长，本席绝对不是用这段话来否定你，上次本席在国防委员会时曾请教你，是否试着以租借武器的方式租武器，你说你们试验过，但没有成功。请问这是军人的态度吗？为什么第一次不成功，你们不能两次、三次地再试验呢？英国丘吉尔先生可以花这么多时间去试验，最后说服了美国人，你们呢？在此，本席再说一次，李部长，依你这么正直的性格，是干不久的，上次我曾举岳飞的故事告诉你，岳飞当时是骄兵悍将，北伐打不赢敌人，但却又是一个大将军，而最后之所以会成功，是因为他的失败，他作为一个忠臣而被整死了。部长，你可不可以用你专业的知识告诉大家，不能再做军备竞赛，买武器是骗人的，是做不到的。你活着做一次岳飞，永远是万古留名；像现在死拖活拖下去，你很快就被牺牲掉了。对不起，我的话就讲到这里，我对你是勉励的，而不是伤害的，现在就请你回座。谢谢。
028.长廷啊，不要在后台唱戏.txt	157	李委员敖：谢谢你，我总算抓到你一句yes 。我必须跟你讲，为什么我们国防委员会会谈到杜正胜？你晓得那句话——教育是最廉价的“国防”。对于杜正胜，长廷兄，当年我们两人和林永丰医师游阳明山，我跟你讲了一句话也许你还记得，我说真正的问题是民进党对我们是什么？你说民进党对我们是汉献帝，它代表了正统。今天你抓到了正统，从政治斗争来说，我又想起了十几年前和你说过的话，我曾说你们不要赶走国民党老贼，因为老贼对你们而言是好的，只有老贼才证明国民党是多么黑暗、多么丑陋、多么恶心、多么使我们发笑。老贼赶走了，这么好的道具就没有了。今天大家说我反对杜正胜，其实从政治厉害的观点来讲，我赞成40+1，40位立委再加上我，留下杜正胜。杜正胜会永远是你谢长廷的痛，他给你制造情况，为什么会痛呢？让我们看看数据。有一份极机密资料，那是杜正胜亲笔为李登辉写的演讲稿，其中提到“在台湾的中国人”，那时他承认是中国人。到了1989年他写《历史的再生》一书时，又提到“台湾有1800万的中国人”，可是现在杜正胜出了这本书，我们发现“中国人”不见了。由此可见，谢院长用的教育部长是个前后不一致、...
029.他们忘了站在第一排的要犯.txt	23	总统已于7月11日派专人送聘书来，聘我为有给职国策顾问。相信此事跟您的请命有直接关系。本来猜测总统身边的大老看不过去，因而建议的结果，原来这位大老不是别人，是立法委员李敖。古人有不求禄、禄亦弗及的情形。如今我虽不求禄，禄却及之。除了衷心感谢之外，夫复何言！我目前从事英翻中工作，行有余力时，阅读《西藏生死书》《达赖生死书》等作品，颇有心得。所谓“未知死、焉知生”，孔子错了。您的前妻胡因梦应该早已参透生死。我父亲是曹洞宗的和尚，我却曾是基督教的传道人，我一直想好好写一本书，把这一辈子短短的人生旅程中所见所闻所思所悟写出来，让有眼福的人看看、有耳福的人听听，9月以后应可开始动笔。到时一定请您指教。杂七杂八写了一堆，重点仍是感谢您的请命。即祝
029.他们忘了站在第一排的要犯.txt	29	2005年8月30日报载：“民进党耆老黄富竟成游民，国策顾问黄华胞兄失忆昏倒无人问，送进游民收容所，同居人和黄华未处理”云云。当年黄富曾找我为他出版《三圣会谈》译本，是旧识。他后来参选过民进党主席。我不忍见其82岁时竟潦倒至此，乃转请谢长廷照顾他，是继为林弘宣请命后又一执言，可是没有下文了。
030.民进党中有我“卧底”的.txt	15	这是我对许荣淑的最大支持。10多年后，我们重逢于立法院，她代表民进党到国防委员会来护航，做投票大队，所有丧尽正义之行，都埋头为之。她私下向我说，她不能不配合党的指示，不然她的不分区立委就给撤销了。我反问她，怎么和国民党一样了？我们当年共同的理想呢？她苦笑摇头，惨然不答。我在立法院，每次看到她都觉得乌云盖顶：可怜的许荣淑，她怎么变成这样子，这就是我写文章拥护的许荣淑吗？
032.李文仪与潜艇采购.txt	7	李委员敖：主席、各位列席官员、各位同仁。部长，林肯总统在开国务会议的时候要先讲个笑话，他不是不尊重国家大事，而是让大家稍微轻松一点。本席也先讲个与我们的前途有关系的笑话。前几年，我在中天电视台做节目，在化妆室碰到周守训的太太汪用和，我向她开玩笑：“用和，你去买乐透，中奖以后我把我太太丢掉，你把周守训丢掉，我们两个人拿着你中奖的钱远走高飞。”汪用和答应了，而且她很得意地把这件事情告诉每一位女主播，结果被一位女主播听到，她的名字叫侯佩岑。侯佩岑过来偷偷跟我讲：“李大哥，如果我去买了乐透，中了以后你要不要跟我走？”我说：“不要买，我们立刻走。”侯佩岑也很高兴，立刻告诉汪用和。汪用和把脸一板，说：“这怎么可以？我飞机票都买好了！”侯佩岑就愁眉苦脸地告诉我：“汪姐说飞机票都买好了。”我说：“没有关系，我们坐船走。”这个笑话到这里还没完。现在有一个叫李文仪的美女出现了，看到李文仪以后，我不能够坐飞机走，也不能够坐船走，我可能坐潜水艇走了。换句话说，如果李文仪出现了，我可能就同意了潜艇的军购案。这证明什么？证明一个局面在拖的时候，可能会对我们有利，本席是用笑话...
032.李文仪与潜艇采购.txt	27	李部长杰：但是，我们和美方谈的时候，美方拿出我们经济的外汇存底那么多等等说法，说我们不穷，为什么还要跟他们谈这些云云……
032.李文仪与潜艇采购.txt	33	李委员敖：我现在念蒋介石时代驻美大使顾维钧回忆录中的一段话，其中提到蒋介石找到了美国大使蓝钦，对蓝钦说自己“执政20年来，我个人利益可以牺牲，国家利益也可以牺牲”，后面这句话好恐怖——又说“原则和正义永远不能牺牲”，当国家利益都牺牲掉了，还有什么原则和正义？所以，蒋介石最后又讲到“我们也要战到最后的一兵一卒”，对不起，李杰部长，你的一兵一卒理论是跟着你们祖师爷而来的，但是，最后连国家利益都牺牲时，战到一兵一卒又有何意义？我认为你们没有好好跟美国人谈、没有跟美国人敲桌子、打板凳、丢茶杯、耍赖！如我一再勉励你的，效法印度国防部长梅农的态度，他向美国人要武器，就是要用脚踢他。而你们在美国人面前根本像孙子一样，你们不敢跟他们谈嘛！美国人说我们有钱就要买，为什么老子有钱就要买，他们的钱比我们还多，应该要送给我们，否则就根本拒绝买；一旦我们拒绝，美国人就紧张了，因为台湾脱离了美国的势力范围。我告诉部长，阿扁又变了，他如把“台独”抛弃掉，在最后3年表现一点政绩，把前面5年的空转转回来，阿扁的目标，就如同我李敖首先提出的，他可以得到诺贝尔和平奖。你们现在积极去买...
033.去他妈的话.txt	11	今天最惨的是，我们受了政治人物的煽动，要花那么多的时间去研究这些东西，小孩子那么可怜，要花那么多时间学习本土语言，请问公道吗？像山地同胞、高山族的语言，李教授保留了那么多资料，本席赞成研究，也赞成抢救，但是这不是小孩子的事情，今天我们加诸孩子身上的压力太大了，小孩子要学那么多语言，好吗？我们明明知道，在世界的标准之下，很多弱势的语言就是要凋零的。14世纪英国人在教会、大学里讲的是法语，经过两个世纪的努力，英语才出现，今天英语变成强势语言。可见语言本身就是大吃小，我们抢救不来的，我们必须承认有些语言只好任其凋零。今天我赞成语言学家抢救某些语言，但是我绝对反对政策搞全民运动，要小孩都要学妈妈的话。我告诉大家，高山族9族13种语言、客家话两种、闽南话一种、国语一种，外省人讲的语言只算一种，各位，其实外省人的方言有59种，请问是否每个外省小孩都可以要求学妈妈的话呢？如果我们把整个资源都用在小孩学语言上，就构成了浪费，我们还有时间去竞争吗？不是说闽南语不好，而是来不及了，因为要制造闽南语的时机出来需要多少时间？已经来不及了。作家王祯和曾经写过一本书叫《嫁妆...
041.副局长要毒死谁？.txt	121	李委员敖：你们就是在国家安全一词之下出了多少的纰漏，最后我们在清查纰漏的过程中，你们还要掩护，这样对吗？
045.香蕉好吃吗？.txt	17	依本席厉害的标准，上述的这一番话可说是非常温柔、客气。在此，本席要告诉你一个本席经常讲的故事：林肯总统曾说过某人是政敌，要消灭他。但过了两天，有人看见他和这位政敌手拉着手，就奚落他说，你不是要消灭你的敌人吗？怎么还拉着他的手？林肯说，我不是消灭了嘛！因为他不再是我的敌人，他是我的朋友。同理，我们现在还在用蒋介石时代老的思路，对中国大陆处处设防，认为共产党是坏的，是要打倒的，这实在不该是国家安全局局长应有的视野。今天，我以老大哥姿态，劝你要放宽视野，正是因为你没有放宽视野，才会陷入像罗太太、像台综院讨债这样的事件中，这样的问题，严格说起来是过小了，但是，我还是必须告诉你，这些问题是试验你能不能抵抗陈水扁，能不能抵抗李登辉，甚至是李登辉的走狗刘泰英，现在证明了你们整个局里根本是无法抵抗的。局长，我认为你有责任，希望你好好再想一想。今天，基于你送我水果、我也回送你香蕉的感情，所以，我用最温柔的话向你说。另外，再告诉你一个好消息，本来今天我是要发怒的，但是我要赶到科技委员会去宰李远哲，所以，保留我的怒气到科技委员会。恭喜你！
046.周公何辜啊！.txt	1	周公何辜啊！
