id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LALRW-014	002.五四以后的陈独秀.txt	13	13	成语	有始有终	中文成语	李敖反用有始无终，称陈独秀有始有终。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。 只收成语本体；不收英美民主、无产阶级独裁等现代政治论述。
LALRW-015	003.我最难忘的五四人物.txt	5	5	文言格言	交友以自大其身；求士以求此身之不朽	李塨语	李敖引用李塨谈交友和求士的文言格言。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-016	003.我最难忘的五四人物.txt	7	7	成语	特立独行	中文成语	李敖引胡适文字中特立独行一语。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。 只收成语本体；不收个人自由、国家自由等现代政治论述。
LALRW-017	004.梁实秋逝世周年感忆.txt	19	19	唐诗反用	比邻若天涯	天涯若比邻反用	李敖反用天涯若比邻，写比邻而似天涯。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-018	004.梁实秋逝世周年感忆.txt	19	19	自述短语	苟且偷安、逃避	梁实秋语	李敖引梁实秋自述在台湾过苟且偷安、逃避的生活。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-019	004.梁实秋逝世周年感忆.txt	19	19	唐诗名句	天涯若比邻	王勃《送杜少府之任蜀州》	李敖引用古人天涯若比邻的唐诗名句。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-020	005.梁实秋的两篇重要佚文.txt	5	5	成语化短语	善意的批评	中文成句	李敖引善意的批评，形容态度平实温和。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-021	005.梁实秋的两篇重要佚文.txt	5	5	警句	上帝都可以批评，为什么不可以批评一个人？	胡适语	李敖引用胡适以上帝也可批评来说明人也可以批评。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-022	005.梁实秋的两篇重要佚文.txt	5	5	俗语	一朝权在手，便把令来行	中文俗语	李敖引用一朝权在手、便把令来行的俗语。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-023	005.梁实秋的两篇重要佚文.txt	11	11	文言讥语	一书贾耳	胡秋原语	李敖摘出一书贾耳这一文言讥语。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-024	005.梁实秋的两篇重要佚文.txt	25	25	古语	人心不同，各如其面	中文古语	李敖引用人心不同、各如其面，说明人的思想各异。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-025	005.梁实秋的两篇重要佚文.txt	25	25	成语	天经地义	中文成语	李敖用天经地义形容理所当然。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-026	005.梁实秋的两篇重要佚文.txt	25	25	成语	无所不用其极	中文成语	李敖用无所不用其极形容手段用尽。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-027	005.梁实秋的两篇重要佚文.txt	105	105	讽喻语	我曾看见过人领着熊，从没有看见过人被熊领着。	包斯威尔夫人语	李敖引用包斯威尔夫人讽喻包斯威尔追随约翰逊博士的句子。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-028	005.梁实秋的两篇重要佚文.txt	107	107	史学格言	我是搞历史的人，搞历史的人只晓得追求历史的真相，不计其他。	李敖语	李敖引用自己追求历史真相、不计其他的史学格言。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-029	005.梁实秋的两篇重要佚文.txt	109	109	传记文学格言	传记文学写得好，必须能够没有忌讳；忌讳太多，顾虑太多，就没有法子写可靠的生动的传记了。	胡适语	李敖引用胡适谈传记文学必须少忌讳、少顾虑的格言。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-030	005.梁实秋的两篇重要佚文.txt	111	111	成句	忌讳太多，顾虑太多	胡适语	李敖摘出胡适谈传记写作忌讳与顾虑太多的短句。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-031	006.方神父的惊人秘密.txt	17	17	成语	义正辞严	中文成语	李敖引用义正辞严，形容理由正当、措辞严厉。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-032	006.方神父的惊人秘密.txt	25	25	俗语化用	不看洋和尚面也看玛利亚面	不看僧面看佛面化用	李敖引用不看洋和尚面也看玛利亚面的俗语化用。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-033	006.方神父的惊人秘密.txt	31	31	题辞	万里凌云飞飞飞，今日返国归归归	方豪题辞	李敖引用方豪题在飞机照片背后的题辞。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-034	006.方神父的惊人秘密.txt	57	57	俗语	打开天窗说话	中文俗语	李敖引打开天窗说话，表示坦白直说。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-035	006.方神父的惊人秘密.txt	61	61	成语	身败名裂	中文成语	李敖引身败名裂，形容名誉和处境全坏。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-036	006.方神父的惊人秘密.txt	63	63	成语	独善其身	《孟子》相关成语	李敖用独善其身形容只顾自己做好人。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-037	006.方神父的惊人秘密.txt	63	63	成语	兼善天下	《孟子》相关成语	李敖用兼善天下对照独善其身。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-038	006.方神父的惊人秘密.txt	63	63	李敖概念语	善霸	李敖语	李敖提出善霸一词，指以好人姿态消极阻挡行动的人。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-039	007.方神父的另一惊人秘密.txt	3	3	成语典故	鸿爪遗痕	苏轼雪泥鸿爪典故	李敖用鸿爪遗痕形容往事留下痕迹。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-040	007.方神父的另一惊人秘密.txt	5	5	成语典故	续貂	狗尾续貂典故	李敖引李绍昆说为本家续貂。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-041	007.方神父的另一惊人秘密.txt	7	7	成语	表里不一	中文成语	李敖引用表里不一，形容内外不一致。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
LALRW-042	007.方神父的另一惊人秘密.txt	7	7	蒙学名句	人之初，性本善，性相近，习相远。	《三字经》《论语》相关成句	李敖引用人之初、性本善、性相近、习相远。	首轮保守收入：《李敖论人物》以蔡元培、陈独秀、胡适、梁实秋、方豪、殷海光、雷震、孙立人、李翰祥、江南、郑南榕、刘辰旦、许信良、李庆华、苦苓、李锡锟等人物评论为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、刑求、暗杀、选举、接班和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、成语、俗语、题辞、宗教文句、文学引文、学术/传记格言和非政治人物评语。
