file	line	text	reason	context
003.房事里的乾坤.txt	9	行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。	modern-political-news-context	为了便于查出这种文章，也为了考验一下党外立委的斤两，我在一九八四年托江鹏坚代向行政院质询。行政院以七十三总一四七五七号函覆表示，叶公超死后，业主方面“以国内年来房地产不景气，另觅新押租人不易为由，一再拖延，致无法提前解约退还押金。由于一时无法提前收回二百五十万元押金，乃派本院吴副秘书长祺芳住入并看管。”云云。对行政院这种答复，两个月后，江鹏坚提出三点质疑：第一是究竟是为谁租用房屋的问题——“行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。”第二是业主不还钱为什么不依法实行抵押权予以拍卖房屋的问题——“行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。”第三是为什么派“副秘书长”“住入看管”的问题——“该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？”
003.房事里的乾坤.txt	9	行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。	modern-political-news-context	为了便于查出这种文章，也为了考验一下党外立委的斤两，我在一九八四年托江鹏坚代向行政院质询。行政院以七十三总一四七五七号函覆表示，叶公超死后，业主方面“以国内年来房地产不景气，另觅新押租人不易为由，一再拖延，致无法提前解约退还押金。由于一时无法提前收回二百五十万元押金，乃派本院吴副秘书长祺芳住入并看管。”云云。对行政院这种答复，两个月后，江鹏坚提出三点质疑：第一是究竟是为谁租用房屋的问题——“行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。”第二是业主不还钱为什么不依法实行抵押权予以拍卖房屋的问题——“行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。”第三是为什么派“副秘书长”“住入看管”的问题——“该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？”
003.房事里的乾坤.txt	9	副秘书长	modern-political-news-context	为了便于查出这种文章，也为了考验一下党外立委的斤两，我在一九八四年托江鹏坚代向行政院质询。行政院以七十三总一四七五七号函覆表示，叶公超死后，业主方面“以国内年来房地产不景气，另觅新押租人不易为由，一再拖延，致无法提前解约退还押金。由于一时无法提前收回二百五十万元押金，乃派本院吴副秘书长祺芳住入并看管。”云云。对行政院这种答复，两个月后，江鹏坚提出三点质疑：第一是究竟是为谁租用房屋的问题——“行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。”第二是业主不还钱为什么不依法实行抵押权予以拍卖房屋的问题——“行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。”第三是为什么派“副秘书长”“住入看管”的问题——“该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？”
003.房事里的乾坤.txt	9	住入看管	modern-political-news-context	为了便于查出这种文章，也为了考验一下党外立委的斤两，我在一九八四年托江鹏坚代向行政院质询。行政院以七十三总一四七五七号函覆表示，叶公超死后，业主方面“以国内年来房地产不景气，另觅新押租人不易为由，一再拖延，致无法提前解约退还押金。由于一时无法提前收回二百五十万元押金，乃派本院吴副秘书长祺芳住入并看管。”云云。对行政院这种答复，两个月后，江鹏坚提出三点质疑：第一是究竟是为谁租用房屋的问题——“行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。”第二是业主不还钱为什么不依法实行抵押权予以拍卖房屋的问题——“行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。”第三是为什么派“副秘书长”“住入看管”的问题——“该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？”
003.房事里的乾坤.txt	9	该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？	modern-political-news-context	为了便于查出这种文章，也为了考验一下党外立委的斤两，我在一九八四年托江鹏坚代向行政院质询。行政院以七十三总一四七五七号函覆表示，叶公超死后，业主方面“以国内年来房地产不景气，另觅新押租人不易为由，一再拖延，致无法提前解约退还押金。由于一时无法提前收回二百五十万元押金，乃派本院吴副秘书长祺芳住入并看管。”云云。对行政院这种答复，两个月后，江鹏坚提出三点质疑：第一是究竟是为谁租用房屋的问题——“行政院不仅不终止契约，竟还主动续约二年，本席无法了解行政院再续约，究竟是为谁租用房屋。”第二是业主不还钱为什么不依法实行抵押权予以拍卖房屋的问题——“行政院既在该不动产上设定抵押权，……不返还押租金，行政院可以依法实行抵押权，收回押金应无困难。”第三是为什么派“副秘书长”“住入看管”的问题——“该屋系管理上轨道之大厦，是否有必要派人看管？纵使有此必要，是否有派‘副秘书长’级的大员去‘住入看管’之理由？”
003.房事里的乾坤.txt	11	本院秘书处早已通知该房屋之业主，租约期满不再租用；并将押金于到期日退还，本院即将房屋交回。	modern-political-news-context	对这三个问题，在答复时，行政院的气派就露出来了！行政院台七十三专字第一九二八二号函覆江鹏坚，对三个问题，全部来个相应不理，行政院只告诉他：“本院秘书处早已通知该房屋之业主，租约期满不再租用；并将押金于到期日退还，本院即将房屋交回。”其他问题，都悍然拒答！
003.房事里的乾坤.txt	13	租约期满不再租用	modern-political-news-context	行政院这种悍然拒答，对只会作秀不会作战的党外立委，却是奇效非凡的，江鹏坚立刻退缩了，他默默接受了行政院的“租约期满不再租用”的解释了，租约期满是一九八五年一月十二日，江鹏坚愿意等待这一天的到来，等待行政院兑现诺言了。
003.房事里的乾坤.txt	17	租约满期不再租用	modern-political-news-context	本件房屋本是按民法第四百二十一条第二项定的约，自然应照第四百五十五条返还租赁物的规定，到期自己得先还房子，才能索回押金。可是，行政院根本就不要还房子、因为它要继续给副秘书长吴祺芳住，所以一切“租约满期不再租用”的答复都是谎话，实际是越说“接洽退租中”就住得越久。这种房事里的乾坤，真是吴祺芳这种“巧宦”的拿手好戏也！
003.房事里的乾坤.txt	17	接洽退租中	modern-political-news-context	本件房屋本是按民法第四百二十一条第二项定的约，自然应照第四百五十五条返还租赁物的规定，到期自己得先还房子，才能索回押金。可是，行政院根本就不要还房子、因为它要继续给副秘书长吴祺芳住，所以一切“租约满期不再租用”的答复都是谎话，实际是越说“接洽退租中”就住得越久。这种房事里的乾坤，真是吴祺芳这种“巧宦”的拿手好戏也！
003.房事里的乾坤.txt	17	巧宦	modern-political-news-context	本件房屋本是按民法第四百二十一条第二项定的约，自然应照第四百五十五条返还租赁物的规定，到期自己得先还房子，才能索回押金。可是，行政院根本就不要还房子、因为它要继续给副秘书长吴祺芳住，所以一切“租约满期不再租用”的答复都是谎话，实际是越说“接洽退租中”就住得越久。这种房事里的乾坤，真是吴祺芳这种“巧宦”的拿手好戏也！
004.遗教中的两难式.txt	3	大陆必须接受中华民国的宪法，同时接受三民主义，放弃共产主义。	modern-political-news-context	自从亲国民党的海外学人熊玠带来中共统一中国新价码后，几天来国民党大官人的反应，也连续不断，不过这些反应，并无新义。八月十三日，国民党国家安全会议秘书长蒋纬国表示：“大陆必须接受中华民国的宪法，同时接受三民主义，放弃共产主义。”八月十四日，国民党中央委员会秘书长李焕表示：“今天我们要以三民主义统一中国，因为三民主义见诸于宪法，不仅是中国国民党奋斗的依据，也是全国民众共信共守的立国根本原则。”全是老套也。
004.遗教中的两难式.txt	3	今天我们要以三民主义统一中国，因为三民主义见诸于宪法，不仅是中国国民党奋斗的依据，也是全国民众共信共守的立国根本原则。	modern-political-news-context	自从亲国民党的海外学人熊玠带来中共统一中国新价码后，几天来国民党大官人的反应，也连续不断，不过这些反应，并无新义。八月十三日，国民党国家安全会议秘书长蒋纬国表示：“大陆必须接受中华民国的宪法，同时接受三民主义，放弃共产主义。”八月十四日，国民党中央委员会秘书长李焕表示：“今天我们要以三民主义统一中国，因为三民主义见诸于宪法，不仅是中国国民党奋斗的依据，也是全国民众共信共守的立国根本原则。”全是老套也。
004.遗教中的两难式.txt	5	圣之时者也	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	民生主义与共产主义实无别也	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	共产主义与民生主义毫无冲突	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	三民主义	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	民生主义就是共产主义	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	我们不能说共产主义与民生主义不同	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	我们对于共产主义，不但不能说是和民生主义相冲突，并且是一个好朋友。主张民生主义的人，应该要细心去研究的。共产主义既是民生主义的好朋友，为什么国民党员要去反对共产党呢？	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	国民党员既是赞成了三民主义，便不应该反对共产主义。	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	5	三民少一民	modern-political-news-context	多少年来，我们对上面这类老套，早已听过千万遍，国民党自道他们奋斗的依据是宪法，宪法开宗明义是依据遗教（遗教中包含三民主义），在年复一年强聒不舍下，人人都耳熟能详，我个人也不例外。不过，由于我做政治犯多年，在管制读物的牢狱中，惟有读起遗教来毫不受限制，所以也随缘大读特读一番。不料不读则已，一读便发现妙事多多。遗教中为了“圣之时者也”，一切都因时制宜，把各路人马，收罗在旗下，它的妙处在有绝大的包容性，但是因为一网兜收，结果有不妙之处，却又不能不认账。例如遗教中在批示邓泽如、林直勉的联名呈文中，就明说“民生主义与共产主义实无别也”的话，这一白纸黑字，明见于中国国民党中央监察委员会编印的《弹劾共产党两大要案》；遗教中在讲演《关于民生主义之说明》中，就明说“共产主义与民生主义毫无冲突”的话，这一白纸黑字，明见于《中国国民党第一次全国代表大会会议录》；遗教中对民生主义即共产主义的断言，在“三民主义”民生主义第二讲中，白纸黑字更多，明说“民生...
004.遗教中的两难式.txt	7	认同王麻子法	modern-political-news-context	对这种两难式，国民党曾试用种种解释来脱困。第一种是“认同王麻子法”，主张民生主义乃是正牌共产主义，但共产党的乃是冒牌共产主义；第二种是“否定王麻子法”，主张民生主义是不同的共产主义，乃是“礼运大同篇”之类的共产主义；第三种是“联合王麻子法”，主张当年为了联俄容共，故有民生主义即共产主义之说，乃一时权宜之计：第四种是“视而不见王麻子法”，主张听任“三民主义”中民生主义即共产主义的遗教流传，可是整天视而不见，照样反共反共、消灭共产主义，反正大家都不去细读遗教，一切只是口头禅，没人计较矛不矛盾、合不合逻辑、闹不闹笑话。乐得打着死人招牌去干活也！
