file	line	quoteText	markers	political	previous	context	next
003.论传奇人物.txt	7		foreign			传奇人物很像是阿米巴（ameba, amoeba），但他绝不是一个单细胞，他是多才多艺多方面的化合物。从捕鲸船上的梅尔维尔到做小职员的梅尔维尔、从战场上的海明威到角力场上的海明威、从女人怀里的拜伦到客死希腊的拜伦，从挥剑南非的邱吉尔到从事绘画的邱吉尔。……无一不是传奇人物的类型。	
003.论传奇人物.txt	19		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
004.好斗杂感.txt	3	牛排！				1976年2月号的Penthouse杂志上，有一幅漫画，画一个斗牛士，斗牛斗得全身是伤，到饭店吃饭。侍者问他吃什么，他说：“牛排！”（Steak!）	
004.好斗杂感.txt	9		poem			做一个战士，甚至到死亡边缘，也是活力十足的。诗人勃朗宁（Robert Browning）写道：	
004.好斗杂感.txt	27	老骥伏枥，志在千里。烈士暮年，壮心不已	poem,foreign			晋朝的王敦，在生命最后，以敲打动作，说出“老骥伏枥，志在千里。烈士暮年，壮心不已”的话，这种气魄，只有诗人丁尼生（Alfred Tennyson）笔下的希腊英雄尤利西斯（Ulysses）可以辉映：	
004.好斗杂感.txt	57	子魂魄兮为鬼雄	classics			有这种强烈性格的人，最后会像圣保罗（St. Paul）那样的朝死亡要毒钩，或像克里蒙梭（George Clemenceau）那样的以立姿进坟墓。我喜欢战士，即使他们遍体鳞伤，即使他们不能免于死亡。楚辞上说：“子魂魄兮为鬼雄”，即使他们死了，也会变成鬼雄的。	
004.好斗杂感.txt	61		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
005.“通身是手眼”.txt	1	通身是手眼				“通身是手眼”	
005.“通身是手眼”.txt	3	通身是眼，不见自己，欲见自己，频掣驴耳。	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	传灯录	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	传灯录	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	驴	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	大藏经	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	景德传灯录	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	3	筠州洞山良价禅师	proverb			佛教名言：“通身是眼，不见自己，欲见自己，频掣驴耳。”这几句不见于《传灯录》。《传灯录》中曾有一则提到“驴”，据《大藏经》中《景德传灯录》卷一五《筠州洞山良价禅师》：	
005.“通身是手眼”.txt	7	五灯会元				但查叶德辉刻本《五灯会元》卷一三《云严昙晟禅师》：	
005.“通身是手眼”.txt	7	云严昙晟禅师				但查叶德辉刻本《五灯会元》卷一三《云严昙晟禅师》：	
005.“通身是手眼”.txt	9	大悲千手眼，哪个是正眼？				道吾问：“大悲千手眼，哪个是正眼？”	
005.“通身是手眼”.txt	11	如人夜间背手摸枕子。				师曰：“如人夜间背手摸枕子。”	
005.“通身是手眼”.txt	13	我会也。				吾曰：“我会也。”	
005.“通身是手眼”.txt	15	作么生会？				师曰：“作么生会？”	
005.“通身是手眼”.txt	17	遍身是手眼。				吾曰：“遍身是手眼。”	
005.“通身是手眼”.txt	19	道也太煞道，祇道得八成。				师曰：“道也太煞道，祇道得八成。”	
005.“通身是手眼”.txt	21	师兄作么生？				吾曰：“师兄作么生？”	
005.“通身是手眼”.txt	23	通身是手眼。				师曰：“通身是手眼。”	
005.“通身是手眼”.txt	25	大藏经				我素来不喜欢大部分的佛门言语，因为佛门言语在语意上太含糊、没有界定，不知它们说什么。而一般说经家和笺注家却乱作解人，附会指出说这个说那个，其实全是胡扯。整个的《大藏经》，其实绝大部分都是玄学字汇的排列组合，完全没有真实的意义。滚入这种“玄学障”里的人，整天的活动，一如笼中踏自转轮的松鼠，辛苦得不亦乐乎，结果却在原地未动分毫。佛门的对话，大率类此。一方实在不清楚知道或真的知道对方在说些什么；而对方的回答，也是天马行空。所以读佛经，只得就勉强可敲定的片言支句予以检定，其他的莫名其妙，只好去它的蛋了。	
005.“通身是手眼”.txt	25	玄学障				我素来不喜欢大部分的佛门言语，因为佛门言语在语意上太含糊、没有界定，不知它们说什么。而一般说经家和笺注家却乱作解人，附会指出说这个说那个，其实全是胡扯。整个的《大藏经》，其实绝大部分都是玄学字汇的排列组合，完全没有真实的意义。滚入这种“玄学障”里的人，整天的活动，一如笼中踏自转轮的松鼠，辛苦得不亦乐乎，结果却在原地未动分毫。佛门的对话，大率类此。一方实在不清楚知道或真的知道对方在说些什么；而对方的回答，也是天马行空。所以读佛经，只得就勉强可敲定的片言支句予以检定，其他的莫名其妙，只好去它的蛋了。	
005.“通身是手眼”.txt	27	通身是眼，不见自己	proverb,foreign			“通身是眼，不见自己”的话，是勉强可以检定的话，它道出自力的极限与局限，它告诉人们：要认清自己，要靠掣驴的耳朵，让驴对你叫，你才能惊醒，至如为什么要驴叫，那倒要问魏晋高人了。魏晋高人有的喜做驴叫。人为什么要驴叫？一个答案是人就是驴，人通身是眼，可是看不见自己，要看见自己，看看驴就是阁下。当然，掣驴耳朵的目的也许不是要驴叫，而是靠掣认清一何驴也！拉丁谚语说：The ass is known by his ears. (Ex auribus cognoscitur asinus.)莎士比亚剧本说：I am an ass, indeed; you may prove it by my long ea...	
005.“通身是手眼”.txt	31		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
006.论“真金不怕火炼”.txt	1	真金不怕火炼				论“真金不怕火炼”	
006.论“真金不怕火炼”.txt	3	耳中人				——《耳中人》之一	
006.论“真金不怕火炼”.txt	5	聊斋				《聊斋》里头《耳中人》的故事你记得吗？写一个人盘膝而坐，听到耳中有小人讲话。这倒是一种孤独中的奇妙经历，当然是荒诞的，但很好玩。我从自言自语已转成有系统的《耳中人》对话式思考，随便写一点给你。	
006.论“真金不怕火炼”.txt	5	耳中人				《聊斋》里头《耳中人》的故事你记得吗？写一个人盘膝而坐，听到耳中有小人讲话。这倒是一种孤独中的奇妙经历，当然是荒诞的，但很好玩。我从自言自语已转成有系统的《耳中人》对话式思考，随便写一点给你。	
006.论“真金不怕火炼”.txt	5	耳中人				《聊斋》里头《耳中人》的故事你记得吗？写一个人盘膝而坐，听到耳中有小人讲话。这倒是一种孤独中的奇妙经历，当然是荒诞的，但很好玩。我从自言自语已转成有系统的《耳中人》对话式思考，随便写一点给你。	
006.论“真金不怕火炼”.txt	21	真金不怕火炼				乙：优秀分子比较能不怕火炼，也就正所谓“真金不怕火炼”。但火炼究竟是很艰苦的考验，所以通过的情形，也因人而异。法国的贝当，第一次火炼他通过了，成为抗德英雄；但第二次就通不过。贞德第一次没通过，表现得很愚蠢很软弱；第二次才通过，最后，在具体意义上，还在火炼中殉道。所以，用能否通过来衡量优秀分子，也不能轻易论断。	
006.论“真金不怕火炼”.txt	49	时穷节乃见				乙：我把话扯远了，这些是由真金不怕火炼扯出的题外话。关于真金不怕火炼，我的梦想是：对一般人来说，不炼比较仁慈。但这只是梦想，这只有在无灾无难的太平岁月里才容易出现。通常的情形总是“时穷节乃见”、“板荡识忠臣”、“患难见真情”……都是各种火炼的炉子。在火炼之余固然我们得到了一二金童玉女，但得到了更多的是大批褪色的金光党和金甲虫，这真太难看了。	
006.论“真金不怕火炼”.txt	49	板荡识忠臣				乙：我把话扯远了，这些是由真金不怕火炼扯出的题外话。关于真金不怕火炼，我的梦想是：对一般人来说，不炼比较仁慈。但这只是梦想，这只有在无灾无难的太平岁月里才容易出现。通常的情形总是“时穷节乃见”、“板荡识忠臣”、“患难见真情”……都是各种火炼的炉子。在火炼之余固然我们得到了一二金童玉女，但得到了更多的是大批褪色的金光党和金甲虫，这真太难看了。	
006.论“真金不怕火炼”.txt	49	患难见真情				乙：我把话扯远了，这些是由真金不怕火炼扯出的题外话。关于真金不怕火炼，我的梦想是：对一般人来说，不炼比较仁慈。但这只是梦想，这只有在无灾无难的太平岁月里才容易出现。通常的情形总是“时穷节乃见”、“板荡识忠臣”、“患难见真情”……都是各种火炼的炉子。在火炼之余固然我们得到了一二金童玉女，但得到了更多的是大批褪色的金光党和金甲虫，这真太难看了。	
006.论“真金不怕火炼”.txt	65		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
007.对敌人的道德.txt	3	耳中人				——《耳中人》之二	
007.对敌人的道德.txt	5	世界爷				甲：有些古代的道德，我们看起来就像看美国加州那些“世界爷”（Giant Sequoias），那些三四千年的老树，它们是来自过去的活古董，大家欣赏它们、保护它们，它们虽活到现在，其实却属于古代——它们跟我们同时而不同代。	
007.对敌人的道德.txt	7	同时而不同代				乙：“同时而不同代”？这个观念倒有点新。请问在道德上，也是生物现象吗？	
007.对敌人的道德.txt	9	世界爷		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	对敌人的道德		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	追我们的是庾公之斯。		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	老先生，你怎么手里不拿弓呢？		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	9	你是我太老师，我不能用你教的技术来对付你，但今天也不能不公事公办。		political-context		甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老...	
007.对敌人的道德.txt	11	敌人的道德				乙：你这例子有毛病，庾公之斯碰到了师道的冲突，关公碰到了友道的冲突，他们对“敌人的道德”，都被另一种道德推动了，不像你说的那么单纯。	
007.对敌人的道德.txt	13	羊叔子哪里是拿毒药毒人的人！				甲：好，我举一个单纯一点的例子。羊叔子的故事总单纯了吧？他跟敌人对阵，敌方的总司令病了，他竟派人送药去。敌方的左右都说药里有毒，可不能吃呀，但总司令却哈哈大笑：“羊叔子哪里是拿毒药毒人的人！”这个故事你总服了吧？现代还会有这种人吗？现代还会有这种送药的傻子、吃药的疯子吗？所以我说，这种“对敌人的道德”，只活在书里了。	
007.对敌人的道德.txt	13	对敌人的道德				甲：好，我举一个单纯一点的例子。羊叔子的故事总单纯了吧？他跟敌人对阵，敌方的总司令病了，他竟派人送药去。敌方的左右都说药里有毒，可不能吃呀，但总司令却哈哈大笑：“羊叔子哪里是拿毒药毒人的人！”这个故事你总服了吧？现代还会有这种人吗？现代还会有这种送药的傻子、吃药的疯子吗？所以我说，这种“对敌人的道德”，只活在书里了。	
007.对敌人的道德.txt	17	我们中国	foreign	political-context		甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。	
007.对敌人的道德.txt	17	对敌人的道德	foreign	political-context		甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。	
007.对敌人的道德.txt	17	放之四海而皆准	foreign	political-context		甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。	
007.对敌人的道德.txt	17	俟诸百世而不惑	foreign	political-context		甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。	
007.对敌人的道德.txt	21	空手道				甲：这个问题要从反面来答，要问道德项目是怎么变了的？比如说，在西部拓荒时代，一个道德项目是不可以背后开枪，这个项目是有情味的，大家一体遵守，不在话下。但后来有人为了增加效果，居然背后开了枪，于是你开我开，大家都开，这一道德项目，就被乱枪射杀了。如果世风如此，有人还坚持古典派，还要正面开枪，那他只有背对着法医，听数子弹孔的份儿。又比如说，在盗亦有道时代，流氓打架，一比一，空手打——“空手道”。后来有人为了增加效果，变成一大堆比一，外加扁钻、武士刀齐上。如果世风如此，有人还坚持古典派,那他只有在急诊处感慨人心不古了。由此看来，人类为了增加效果，改变了道德项目。效果既然重于一切，道德就只好随效果修正...	
007.对敌人的道德.txt	37	旧道德				甲：问问我的敌人或朋友，你就知道我的“旧道德”比他们全多。我是失败的英雄？不是，我是成功的道德家。不要小看我这对贼眼，看破红尘而又能福善祸淫，就凭我这对贼眼呢！	
007.对敌人的道德.txt	41		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
008.常与变.txt	3	兴头上的想做什么				我认为人生中最重要的一种觉悟是对常变的觉悟。常是长时期的、一般的、持久的；变是短时期的、特殊情形的、拖过去就完了的。健康是常，一时生病是变；按进度工作是常，意外打扰破坏进度是变。成功的人生必须紧紧把握住常，对常有信念，尽力使变不发生，发生了也不因一时的情况而动摇对常的信念。比如我有时候病了一两天，病得有点对所有东西都乏味，这时候我就提醒自己：这是变、小变，不要为一时的变就意懒，在变时的这种判断是不准确的，这是短时期的、特殊情形的、拖过去就完了的。果然，过了多少个小时以后，就一切恢复常态。除了病以外，就是意外的打扰，尤其是不如意的打扰，也容易教人沮丧，但是我的修养很能够在最短的时间里把这些打扰驱...	
008.常与变.txt	9		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
009.选与落选.txt	11	圣经	foreign			人生不选择是不成的，不选就好象老处女，只有超然而没有生育；全选是不成的，全选就好象赌台上押所有的宝，赢在输里头。我的一个赌徒朋友怕死，枕着枕头念《圣经》，枕头下又偷放着《大悲咒》。一天他死了——他想押所有的天堂，大概反倒下了所有的地狱！	
009.选与落选.txt	11	大悲咒	foreign			人生不选择是不成的，不选就好象老处女，只有超然而没有生育；全选是不成的，全选就好象赌台上押所有的宝，赢在输里头。我的一个赌徒朋友怕死，枕着枕头念《圣经》，枕头下又偷放着《大悲咒》。一天他死了——他想押所有的天堂，大概反倒下了所有的地狱！	
009.选与落选.txt	13	你最应该做的				承认了人生必须选择又承认了人生那么短，你会学着承认对那些落选的不必再花生命去表现沾恋与矛盾，再提醒一句，你的生命是那么短，全部生命用来应付你所选择的，其实还不够；全部生命用来做你只能做的一种人，其实还不够。若再分割一部分生命去给“你最应该做的”以外的——不论是过去的、眼前的、未来的，都是浪费你的生命。做你“最应该做的”，你都会泻肚子，再花生命去点蜡烛的另一头，那真是去买泻药了。	
009.选与落选.txt	13	最应该做的				承认了人生必须选择又承认了人生那么短，你会学着承认对那些落选的不必再花生命去表现沾恋与矛盾，再提醒一句，你的生命是那么短，全部生命用来应付你所选择的，其实还不够；全部生命用来做你只能做的一种人，其实还不够。若再分割一部分生命去给“你最应该做的”以外的——不论是过去的、眼前的、未来的，都是浪费你的生命。做你“最应该做的”，你都会泻肚子，再花生命去点蜡烛的另一头，那真是去买泻药了。	
009.选与落选.txt	37		poem	political-context		李敖影音E书QQ群（578505007）：不自由的自由（wjm_tcy）与djwuwuwu联合制作！	
010.文化空中飞人.txt	3	空中飞人		political-context		纽约惠特尼美国艺术馆（Whitney Museum of American Art. New York）藏有美国画家卡瑞（John Steuart Curry, 1897-1946）的《空中飞人》（The Flying Codonas）画，因为国民党不准我出境，我不能亲眼去看，只好弄来一张照片，算是一看。	
010.文化空中飞人.txt	5	荷花骗子		political-context		我常常想，中国人说三百六十行，其实人间何止三百六十行？细分起来，三千六百行也有。在这三千六百行中，可按职业难易分两大类，一类是吃饭太容易的行业：比如说，画荷花吧，有人只会涂抹千篇一律的荷花，就可以成名、可以发财，这种“荷花骗子”，成名发财也未免太容易了吧？又比如说，作梅花吧，有人只会编首众口一声的梅花，也就可以成名、可以发财，这种“梅花骗子”，成名发财也未免太容易了吧？	
010.文化空中飞人.txt	5	梅花骗子		political-context		我常常想，中国人说三百六十行，其实人间何止三百六十行？细分起来，三千六百行也有。在这三千六百行中，可按职业难易分两大类，一类是吃饭太容易的行业：比如说，画荷花吧，有人只会涂抹千篇一律的荷花，就可以成名、可以发财，这种“荷花骗子”，成名发财也未免太容易了吧？又比如说，作梅花吧，有人只会编首众口一声的梅花，也就可以成名、可以发财，这种“梅花骗子”，成名发财也未免太容易了吧？	
010.文化空中飞人.txt	7	荷花骗子				另一类行业就完全不同了，那是吃饭太不容易的行业：比如说，那干抓蛇的、那干挖煤的、那在殡仪馆洗死尸的、那在马戏团表演空中飞人的。……这些行业的人，的确活得良非易事，他们比起“荷花骗子”、“梅花骗子”来，可真太辛苦了。	
