score	file	line	text	context
3	017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt	5	中国人民大学法学院诉讼法教研室主任程荣斌教授指出，‘七二一’事件是一起已经和解的渔事纠纷，不是刑事案件，本身不适用刑事诉讼程序。台湾方面对七位渔民进行起诉，是违法的。程荣斌说，依据台湾《刑事诉讼法》规定，审判、办案的公务人员应当全面调查案情，对被告人有利的、不利的证据一律要加以注意。而台中地方法院在‘审理’中偏听偏信，对被告有利的证人不询问、有利的证据不调查收集，只听起诉一方的证据。这是违反其《刑事诉讼法》的。	“中国人民大学法学院诉讼法教研室主任程荣斌教授指出，‘七二一’事件是一起已经和解的渔事纠纷，不是刑事案件，本身不适用刑事诉讼程序。台湾方面对七位渔民进行起诉，是违法的。程荣斌说，依据台湾《刑事诉讼法》规定，审判、办案的公务人员应当全面调查案情，对被告人有利的、不利的证据一律要加以注意。而台中地方法院在‘审理’中偏听偏信，对被告有利的证人不询问、有利的证据不调...
3	017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt	7	中国社会科学院法学所资深研究员谢怀栻认为，台中地方法院在‘审理’此案过程中，对案件关键的证人不传讯，这样进行的‘审判’本身就是违法的。他说，此案关键性的证人是‘闽狮渔’2294号船长蔡成家，他自始至终参与双方谈判。台中法院不传讯重要证人，在‘判决书’的理由部分不加以说明。这是严重违反台湾《刑事诉讼法》的。	“中国社会科学院法学所资深研究员谢怀栻认为，台中地方法院在‘审理’此案过程中，对案件关键的证人不传讯，这样进行的‘审判’本身就是违法的。他说，此案关键性的证人是‘闽狮渔’2294号船长蔡成家，他自始至终参与双方谈判。台中法院不传讯重要证人，在‘判决书’的理由部分不加以说明。这是严重违反台湾《刑事诉讼法》的。”
3	017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt	9	谢怀栻提出对有关辅佐人的问题，台中地方法院在‘判决书’的理由部分进行说明时称，辅佐人请求出庭的诉状有待‘海基会’认证，台中法院8月17日请台湾高等法院转‘海基会’予以查明，但是至8月23日没有接到回函。谢怀栻强调指出，在短短的六天之内，要完成从资格认定到辅佐人经香港入台是根本不可能的。台中地方法院把不可能的事情在‘判决书’中作为一个理由，这个理由是站不住脚的，完全是违法的。	“谢怀栻提出对有关辅佐人的问题，台中地方法院在‘判决书’的理由部分进行说明时称，辅佐人请求出庭的诉状有待‘海基会’认证，台中法院8月17日请台湾高等法院转‘海基会’予以查明，但是至8月23日没有接到回函。谢怀栻强调指出，在短短的六天之内，要完成从资格认定到辅佐人经香港入台是根本不可能的。台中地方法院把不可能的事情在‘判决书’中作为一个理由，这个理由是站不住脚...
3	017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt	11	谢怀栻认为，台中地方法院依《刑法》第302条‘私行拘禁罪’和304条‘共同妨害他人行使权利罪’，对五位大陆渔民‘判刑’，是根本不能成立的。对于台湾方面提出‘缓刑’的几位渔民须交保及取保时交付保证金的处理，谢怀栻称此举也是违法的。依据台湾有关‘法律’规定，交保及取保交保证金是有一定条件的，即被判刑者逃跑或有其他不法行为。他认为这些情况在此案中均是不可能的。	“谢怀栻认为，台中地方法院依《刑法》第302条‘私行拘禁罪’和304条‘共同妨害他人行使权利罪’，对五位大陆渔民‘判刑’，是根本不能成立的。对于台湾方面提出‘缓刑’的几位渔民须交保及取保时交付保证金的处理，谢怀栻称此举也是违法的。依据台湾有关‘法律’规定，交保及取保交保证金是有一定条件的，即被判刑者逃跑或有其他不法行为。他认为这些情况在此案中均是不可能的。”
3	017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt	13	此间法学家共同认为，台湾方面对此案的‘审理’，无论在程序上、在实体上，判决书本身及判决后的处理都是没有理由，站不住脚的。	“此间法学家共同认为，台湾方面对此案的‘审理’，无论在程序上、在实体上，判决书本身及判决后的处理都是没有理由，站不住脚的。”
4	019.报纸停了以后.txt	3	《求是报》停刊，我们都很难过。	《求是报》停刊，各界慰问不绝。公司方面今日留话：洪范书局孙小姐：“《求是报》停刊，我们都很难过。”其实我不但不难过，还达观得很。（1991年9月10日）
3	023.女同性恋者拆伙付代价.txt	3	女金刚	美联社讯：网球“女金刚”三十多岁的纳芙拉蒂诺娃9日和已分手的同居女伴茱蒂·尼尔森对簿公堂。纳芙拉蒂诺娃作证时，噙着泪水说，她以前没有细读和茱蒂签下的财产协议。
4	025.外蒙总统退出共党.txt	11	共党党员永远不会轻言改变信仰。蒙共高级官员仅想借退党之举，提高人民对他们的信心。	一名外蒙国会议员表示，他认为外蒙官员辞去党职，并不足以改变这些官员效忠共党的心态。他说：“共党党员永远不会轻言改变信仰。蒙共高级官员仅想借退党之举，提高人民对他们的信心。”
3	027.蒋家奴才的家家酒.txt	3	中共中央总书记、中央军委主席江泽民，国家主席、中央军委第一副主席杨尚昆和国务院总理李鹏等在华北某地，检阅了北京军区军事训练成果演练。	中新社北京9月10日电：10日上午，“中共中央总书记、中央军委主席江泽民，国家主席、中央军委第一副主席杨尚昆和国务院总理李鹏等在华北某地，检阅了北京军区军事训练成果演练。”“参加这次演练的有北京军区所属炮兵、工程兵、装甲兵、通信兵、防化兵、航空兵等十几个兵种上百个专业的部队。长城脚下，铁马驰骋，炮声轰鸣，大地颤抖，火光冲天，十分壮观。”
3	027.蒋家奴才的家家酒.txt	3	参加这次演练的有北京军区所属炮兵、工程兵、装甲兵、通信兵、防化兵、航空兵等十几个兵种上百个专业的部队。长城脚下，铁马驰骋，炮声轰鸣，大地颤抖，火光冲天，十分壮观。	中新社北京9月10日电：10日上午，“中共中央总书记、中央军委主席江泽民，国家主席、中央军委第一副主席杨尚昆和国务院总理李鹏等在华北某地，检阅了北京军区军事训练成果演练。”“参加这次演练的有北京军区所属炮兵、工程兵、装甲兵、通信兵、防化兵、航空兵等十几个兵种上百个专业的部队。长城脚下，铁马驰骋，炮声轰鸣，大地颤抖，火光冲天，十分壮观。”
3	030.国家到底为何？.txt	3	那一群结党营私的坏人	政治学上说国家构成的要项：“领土”也、“人民”也、“政府”也、“主权”也，列举备至，但我总觉得漏列了最被忽视的一项，就是“那一群结党营私的坏人”。真正国家的运作，其实全在这群人手里，他们实际作恶，却以“国家”、“政府”等抽象招牌行之，以“国家”、“政府”等抽象盾牌挡之，而使世人、国人不察，也从而以“国家”、“政府”等为对象服从之、效忠之、献身之、评论之、岂不...
3	030.国家到底为何？.txt	5	国家	英文中“国家”（state）一词，观念始于16世纪马基维利（Machiavelli）之首创，但马基维利时的国家观念、就比现代构成的要项少，例如缺一定领土观念、也缺现代主权观念等。可见古人比今人还实事求是得多，古人比较能单刀直入，扣紧真正关键在君臣臣民人际上的“恶”，反不易为幻象所欺也。（1991年9月14日）
3	030.国家到底为何？.txt	5	恶	英文中“国家”（state）一词，观念始于16世纪马基维利（Machiavelli）之首创，但马基维利时的国家观念、就比现代构成的要项少，例如缺一定领土观念、也缺现代主权观念等。可见古人比今人还实事求是得多，古人比较能单刀直入，扣紧真正关键在君臣臣民人际上的“恶”，反不易为幻象所欺也。（1991年9月14日）
6	034.《世界论坛报》论吕秀莲.txt	7	台湾加入联合国宣达团	但吕秀莲这次率“台湾加入联合国宣达团”到联合国，要求与北美事务协调会代表丁懋时、中共驻联合国代表李道援与该团举行三边会谈，却是不自量力的做法，完全“忘了我是谁”。
3	034.《世界论坛报》论吕秀莲.txt	7	忘了我是谁	但吕秀莲这次率“台湾加入联合国宣达团”到联合国，要求与北美事务协调会代表丁懋时、中共驻联合国代表李道援与该团举行三边会谈，却是不自量力的做法，完全“忘了我是谁”。
6	034.《世界论坛报》论吕秀莲.txt	9	用人民的力量进行外交	吕秀莲说，她希望台北当局能在今年联大开会期间提出入会申请，否则我们在年底选举就会施压，又说希望协调会及中共能对三边会谈有“善意的回应”。他们此行是“用人民的力量进行外交”、“对中共挑战”，如此大剌剌的谈话，俨然是国际强权代表的姿态，令人笑掉大牙。
4	034.《世界论坛报》论吕秀莲.txt	9	善意的回应	吕秀莲说，她希望台北当局能在今年联大开会期间提出入会申请，否则我们在年底选举就会施压，又说希望协调会及中共能对三边会谈有“善意的回应”。他们此行是“用人民的力量进行外交”、“对中共挑战”，如此大剌剌的谈话，俨然是国际强权代表的姿态，令人笑掉大牙。
3	034.《世界论坛报》论吕秀莲.txt	9	对中共挑战	吕秀莲说，她希望台北当局能在今年联大开会期间提出入会申请，否则我们在年底选举就会施压，又说希望协调会及中共能对三边会谈有“善意的回应”。他们此行是“用人民的力量进行外交”、“对中共挑战”，如此大剌剌的谈话，俨然是国际强权代表的姿态，令人笑掉大牙。
3	034.《世界论坛报》论吕秀莲.txt	11	你算哪棵葱啊？	“宣达团”充其量只是民间临时组成的社团之一，不但毫无官方地位，甚至连压力团体都还谈不上，却侈言举行三边座谈，强要两岸代表出席，架势十足，却是如假包换的“空心大佬官”，不说中共代表不会理她，可能丁懋时都会暗骂一声：“你算哪棵葱啊？”
4	034.《世界论坛报》论吕秀莲.txt	13	加入联合国	奉劝吕秀莲多搞一点务实的女权运动或法学方面的知识进修吧！不要再搞什么“加入联合国”的丑把戏了。
3	038.中共的人权论.txt	9	公民的基本权利和义务	我的看法是：按照中共制定《中华人民共和国宪法》第二章“公民的基本权利和义务”，第三十三条保障法律面前一律平等，第三十四条保障选举权和被选举权；第三十五条保障言论、出版、集会、结社、游行、示威的自由，第三十六条保障宗教信仰自由，第三十七条保障人身自由，第三十八条保障人格尊严，第三十九条保障住宅不受侵犯，第四十条保障通行自由。……可见中共并非不知人权不止于温饱。...
7	042.蒋宋美龄临走还耍大牌.txt	7	与宋美龄女士较有往来的妇女团体人士如辜严倬云等人，都不在邀请送行之列。	报上又说：“与宋美龄女士较有往来的妇女团体人士如辜严倬云等人，都不在邀请送行之列。”可见做奴才也分等级的，级数不够，连“拍马送行权”都不赏给你呢！（1991年9月22日）
3	042.蒋宋美龄临走还耍大牌.txt	7	拍马送行权	报上又说：“与宋美龄女士较有往来的妇女团体人士如辜严倬云等人，都不在邀请送行之列。”可见做奴才也分等级的，级数不够，连“拍马送行权”都不赏给你呢！（1991年9月22日）
5	046.邓毛毛忆陈毅.txt	5	别的人我都不管，就管珊珊一个，我收她当个女儿！	1957年，邓小平家搬进中南海后，和陈毅一家毗邻而居，毛毛和陈毅的小女儿珊珊同岁，同一天进小学，一同去少年宫学钢琴，同成了好朋友，有一段时间毛毛几乎每天都要去陈毅家。因此，在陈毅和张茜去世后，邓小平说：“别的人我都不管，就管珊珊一个，我收她当个女儿！”
3	046.邓毛毛忆陈毅.txt	7	他们那一代的人，一起战斗、生活几十年，相知甚深。他们是同志、是战友，他们之间的关系，亲如兄弟，甚于兄弟。	毛毛在文章中回忆说：“他们那一代的人，一起战斗、生活几十年，相知甚深。他们是同志、是战友，他们之间的关系，亲如兄弟，甚于兄弟。”
5	046.邓毛毛忆陈毅.txt	11	那时的总前委常委是他们三人，三人一体，不可分割	毛毛还回忆了她父亲、刘伯承和陈毅1947年共率中国人民解放军中原、华东两个野战军，取得淮海战役和渡江战役的伟大胜利。说“那时的总前委常委是他们三人，三人一体，不可分割”。
3	046.邓毛毛忆陈毅.txt	15	为了应付日益混乱的局面，在中央一线主持工作的刘少奇和父亲先后派出近万人，组成工作组，但是他们受到了毛主席的批评。周总理、陈毅、陶铸、李先念等中央领导人再三地说服、劝阻、制止当时的各种疯狂过火行为。陈伯伯的讲话更是直率，他说：‘北京目前打的风气很浓，不能提倡！’‘工作组是我派的，工作组的错误由我来承担。’‘我的后台是谁？当然是毛主席了。各人有各人的账，我有我的账，不要用大帽子压人，压也是压不住的！’	1966年“文革”爆发，毛毛回忆说：“为了应付日益混乱的局面，在中央一线主持工作的刘少奇和父亲先后派出近万人，组成工作组，但是他们受到了毛主席的批评。周总理、陈毅、陶铸、李先念等中央领导人再三地说服、劝阻、制止当时的各种疯狂过火行为。陈伯伯的讲话更是直率，他说：‘北京目前打的风气很浓，不能提倡！’‘工作组是我派的，工作组的错误由我来承担。’‘我的后台是谁？当...
3	046.邓毛毛忆陈毅.txt	15	最高指示：陈毅是个好同志！	1966年“文革”爆发，毛毛回忆说：“为了应付日益混乱的局面，在中央一线主持工作的刘少奇和父亲先后派出近万人，组成工作组，但是他们受到了毛主席的批评。周总理、陈毅、陶铸、李先念等中央领导人再三地说服、劝阻、制止当时的各种疯狂过火行为。陈伯伯的讲话更是直率，他说：‘北京目前打的风气很浓，不能提倡！’‘工作组是我派的，工作组的错误由我来承担。’‘我的后台是谁？当...
3	046.邓毛毛忆陈毅.txt	17	都好吗？	1967年10月，刘少奇、邓小平两家的孩子被赶出了中南海的家。这之前，毛毛和她姐姐曾在胡同口见到陈毅，她们正要绕道走开，陈毅却叫着她们的名字问：“都好吗？”毛毛强忍泪水说：“都好。”不想，这竟是最后一次见到陈伯伯。
5	046.邓毛毛忆陈毅.txt	23	陈伯伯和张茜阿姨是一对恩爱夫妻，也是一对患难夫妻，历尽千难万险而始终不渝	毛毛在文章中称“陈伯伯和张茜阿姨是一对恩爱夫妻，也是一对患难夫妻，历尽千难万险而始终不渝”。
3	049.朱高正之无耻.txt	3	行政院长郝柏村与各部会首长，昨天晚上在三军军官俱乐部宴请执政党籍立委。中华社民党主席朱高正也参加了宴会，并陪在郝院长的座位旁。	报上说：“行政院长郝柏村与各部会首长，昨天晚上在三军军官俱乐部宴请执政党籍立委。中华社民党主席朱高正也参加了宴会，并陪在郝院长的座位旁。”
4	053.钱其琛抨击美国的人权论.txt	13	促进全人类人权和基本自由的普遍实现，与全人类的共同利益息息相关。	他说：“促进全人类人权和基本自由的普遍实现，与全人类的共同利益息息相关。”
6	053.钱其琛抨击美国的人权论.txt	15	四十多年来，国际社会为捍卫《联合国宪章》有关促进人权和基本自由的宗旨作出了积极的贡献。在各会员国的共同努力下，联合国制定了近七十项国际人权公约、宣言及其他文件，这对于推动联合国人权领域的活动发挥了积极作用。	“四十多年来，国际社会为捍卫《联合国宪章》有关促进人权和基本自由的宗旨作出了积极的贡献。在各会员国的共同努力下，联合国制定了近七十项国际人权公约、宣言及其他文件，这对于推动联合国人权领域的活动发挥了积极作用。”
6	053.钱其琛抨击美国的人权论.txt	17	然而，长期以来，联合国人权讲坛却被某些国家利用为进行冷战的场所，致使联合国促进和保护人权的努力受到种种不正常现象的影响。例如，将人权作为推行强权政治的手段，干涉基本上属于他国国内管辖的事务；割裂人权概念，奉行双重标准；在人权问题上美化自己，攻击别人，不顾国际公约和各国的具体情况，只以自己的好恶作为人权的标准等等。这不但违背了“宪章	“然而，长期以来，联合国人权讲坛却被某些国家利用为进行冷战的场所，致使联合国促进和保护人权的努力受到种种不正常现象的影响。例如，将人权作为推行强权政治的手段，干涉基本上属于他国国内管辖的事务；割裂人权概念，奉行双重标准；在人权问题上美化自己，攻击别人，不顾国际公约和各国的具体情况，只以自己的好恶作为人权的标准等等。这不但违背了“宪章”的宗旨和原则，而且严重损...
3	053.钱其琛抨击美国的人权论.txt	19	我们认为，要有效地保护和促进整个人类人权和基本自由的普遍实现，应该尊重不同政治、经济、社会制度和不同历史、宗教和文化背景的国家的特点。各国在人权方面应在尊重各国主权和不干涉内政的基础上，增进相互理解，求同存异，以正常的国际合作代替‘冷战’。	“我们认为，要有效地保护和促进整个人类人权和基本自由的普遍实现，应该尊重不同政治、经济、社会制度和不同历史、宗教和文化背景的国家的特点。各国在人权方面应在尊重各国主权和不干涉内政的基础上，增进相互理解，求同存异，以正常的国际合作代替‘冷战’。”
3	053.钱其琛抨击美国的人权论.txt	21	我们认为，种族歧视、种族隔离、殖民主义、外国侵略和占领是对人权的大规模侵犯，应受到国际社会的充分关注和制止。在人权领域，既要重视公民权利和政治权利，又要重视经济、社会、文化与发展权利。不能只强调某一些权利，而贬低甚至否认另一些权利：对于广大发展中国家来说，最基本的人权是生存权和发展权。	“我们认为，种族歧视、种族隔离、殖民主义、外国侵略和占领是对人权的大规模侵犯，应受到国际社会的充分关注和制止。在人权领域，既要重视公民权利和政治权利，又要重视经济、社会、文化与发展权利。不能只强调某一些权利，而贬低甚至否认另一些权利：对于广大发展中国家来说，最基本的人权是生存权和发展权。”
8	055.何来John Samuelson！.txt	3	联经的思想名著，引发增长知识的欲求	今日《联合报》为庆祝四十年，满版登出自己广告，大题“联经的思想名著，引发增长知识的欲求”下，加上这么一行字：
7	056.梁肃戎不但无耻，而且肉麻.txt	11	万人丛中一握手，使我衣袖三年香。	看来令人浑身起鸡皮疙瘩。梁肃戎不但无耻，而且肉麻。龚定盦有诗道：“万人丛中一握手，使我衣袖三年香。”系指对贤者而言，宋美龄又算老几啊？（1991年9月28日）
5	057.陈正澄来坐.txt	5	不出户，知天下	正澄约我同赴大陆亲眼看看，我以老子“不出户，知天下”自道一番。
3	058.李远哲的“感性”戏.txt	3	大学教育研讨会	昨天李远哲应邀到大学教育改革促进会主办的“大学教育研讨会”上致词时，谈到当年在台大大一时大家都要选三民主义，回想当时的通识教育，最糟糕的还是三民主义。他指出，他并非抨击思想课程，也不是不懂三民主义，而是认为大学生要修的社会学科很多，三民主义至多只有百分之五至百分之十的分量，却要花两个学期去学习，没什么道理。
7	058.李远哲的“感性”戏.txt	7	在台大，经过三十多年仍能留下这么深刻印象的老师还不太多。	昨天是教师节，当年被李远哲选过课的黄祝贵，被大学教育改革促进会选为“值得尊敬的好老师”。李远哲在致词时特别向黄老师表示敬意。他感性的说：“在台大，经过三十多年仍能留下这么深刻印象的老师还不太多。”
4	058.李远哲的“感性”戏.txt	7	值得尊敬的好老师	昨天是教师节，当年被李远哲选过课的黄祝贵，被大学教育改革促进会选为“值得尊敬的好老师”。李远哲在致词时特别向黄老师表示敬意。他感性的说：“在台大，经过三十多年仍能留下这么深刻印象的老师还不太多。”
4	059.《女人女人》票选风云男女.txt	9	男女风云人物	【台北讯】中视《女人女人》节目即将迈入第一百集，制作单位将于下周六在中视摄影棚内举行酒会，并公开经由观众以通讯票选“男女风云人物”排行榜的统计结果，以目前的统计票数来看，李敖、李昂分别夺魁。
4	059.《女人女人》票选风云男女.txt	11	男女风云人物	《女人女人》一般都以谈话为主要内容，这次为庆贺播出一百集而将综艺歌唱与酒会结合，在节目中将以曾上过该节目的男女特别来宾为对象，供观众票选“男女风云人物”。
4	059.《女人女人》票选风云男女.txt	13	男女风云人物	据制作单位表示，“男女风云人物”各选五名，以目前票数统计的排行情形是，男性以李敖最多票，依次是罗大佑、苦苓、朱高正、侯德健；女性则以李昂居冠，依次是施寄青、蔡琴、甄妮、邱彰。制作单位特别强调，被选出来的人选仅限于曾上过《女人女人》节目的特别来宾而已。（1991年9月29日）
4	064.《一江春水向东流》还在查禁中.txt	3	《一江春水向东流》遭禁，片商诉愿被驳回	今天报上登：“《一江春水向东流》遭禁，片商诉愿被驳回”。说：
3	064.《一江春水向东流》还在查禁中.txt	9	三四十年代经典国片特展	由于电影资料馆曾于今年3月举行“三四十年代经典国片特展”，放映包括《夜半歌声》、《马路天使》等多部和《一江春水向东流》同样背景的国片，得到新闻局全力支持，但片商引进《一江春水向东流》，却遭受完全相反的待遇，片商对被牺牲感到不服，希望能在收到新闻局正式的驳回公文后，再设法和新闻局进一步沟通。
3	065.冒充自己.txt	3	你是李敖的什么人？	家具店小朋友送“李敖先生”买的货来，我签收了。小朋友问：“你是李敖的什么人？”我笑答道：“我是冒充李敖的人。”
4	067.女作家及诺贝尔奖.txt	5	社会良心	据合众国际社电讯：她于1923年生于约翰内斯堡近郊的一个煤矿小镇，父母是犹太人，父亲是个表匠。她幼时梦想成为芭蕾舞者，但因身体瘦弱而且心脏状况不佳，大部分时间孤独的耗在图书馆中。身高只有一百五十四厘米的戈迪默在住家附近一个天主教女修道院完成学业后，曾于一所大学就读一段时间。她自9岁起开始写作，15岁时开始有作品发表。她认为在阅读美国小说家辛克莱描述芝加哥牛肉...
3	067.女作家及诺贝尔奖.txt	9	不管你写什么，不管那些检查人员认为那多么的‘具煽动性’，在南非，你不可能用你的作品去激发群众，因为群众是不读这些东西的。	戈迪默说：“不管你写什么，不管那些检查人员认为那多么的‘具煽动性’，在南非，你不可能用你的作品去激发群众，因为群众是不读这些东西的。”此言甚令人哭笑不得。（1991年10月4日）
3	068.大陆播出日军细菌部队暴行.txt	9	从这部电视剧可以明白，人一变得残暴起来会比野兽更疯狂。永远都不该忘记日本军国主义对我国犯下的罪行。	一位大学教授说：“从这部电视剧可以明白，人一变得残暴起来会比野兽更疯狂。永远都不该忘记日本军国主义对我国犯下的罪行。”
3	069.《中央日报》与口水.txt	5	台湾第一战舰	参与民进党建党而后与民进党决裂，自创中华社会民主党的“台湾第一战舰”朱高正，最近又成了风云人物。最受瞩目的，则是朱高正为刑法第一百条修废问题，力战多位民进党立委，虽陷身“口水阵”中，亦丝毫无所退让的豪气。
