source_file	line	risky	text
010.有耳无膜.txt	13	no	至少在我的歌声上，你（们）都是“有耳无膜”的了。
010.有耳无膜.txt	17	no	昨晚与老景大谈至十一时始归，老景真可说是一个“真人”，惜知之者极寡，他在台北可找的朋友，他自言只有区区三个人，他说“在这点上老马和我很相象”，真的，你们都是曲高和寡的人（一提到曲高，又想到吾之Dear John之悠扬）， 你们的通病在不够popular，我在这点比你们稍胜，这完全是受大博士的影响。老景幽默三则，昨晚语我：
010.有耳无膜.txt	19	no	一、汪秉泽：“你手上这痣很不好，大概会克妻。”
010.有耳无膜.txt	21	no	老景：“哎呀！那怎么办，你还是躲我远一点吧！”
010.有耳无膜.txt	23	no	二、汪秉泽：“你姓景，这个姓很好。”
010.有耳无膜.txt	25	no	老景：“你要姓景很简单。”
010.有耳无膜.txt	27	no	三、汪秉泽：“结婚舞会很好。”
010.有耳无膜.txt	29	no	老景：“真是不错，我结婚时也开舞会，请你做女主人。”
010.有耳无膜.txt	33	no	昨晚老景花钱买糖果，他拿一部分到里屋给他母亲说：“李敖请客！”此举我深觉其人之伟大处，嫁“功”于人，孝不忘其母，实令我暗自欣赏。你以为如何？
012.十字街头筑隐居.txt	7	no	“新转变”，也许你又好奇地怀疑你的老朋友又有什么新花样了。
012.十字街头筑隐居.txt	9	yes	就这个事的本身言，的确是卑不足道的小事一件，只要我反诸己心而安，自反不缩，我是大可以不必介意的，因为我深深的知道象我这种“惹祸‘男’郎”（非BB之“惹祸女郎”），将来得罪人群之处势不在少，也可能有人大写《李敖与国运》正续集毁谤（真正的毁谤）我，蒙受小人的冷箭和无中生有的诬蔑与栽赃是太有可能的了，难道我会为他们而懊恼不成？辩白不成？我才不会那样傻呢？阿Q说得好：“就算被儿子打了！”其实这种态度也蛮有道理，何错之有？设想大博士若真上了法院告徐老头子毁谤他，这成何风度！同样的，李敖先生若又像对×××那样“骂街”也太“悻悻然小丈夫”了，对骂×××我今日思之，颇觉有失风度，为了出几口气而失掉风度，未免不划算。
012.十字街头筑隐居.txt	11	no	何况跟他们这些“影子”生气，这根本是第二流的作风，第一等人是不该如此的，老氏说：
012.十字街头筑隐居.txt	15	no	W.S. Landor 也唱道：
012.十字街头筑隐居.txt	21	no	刚才说过，这事本身只不过是小事一件，但它对我却有一个“火柴作用”，——它在我的思想上点烧了一个“新转变”！
012.十字街头筑隐居.txt	47	no	神仙都告诉我要“单枪匹马”，不可谋求partner，否则一定焦头烂额——“有”伤了。
012.十字街头筑隐居.txt	49	no	老景说：“看不起她，又离不开她是痛苦的。”我今改写道：
012.十字街头筑隐居.txt	55	no	你说：“真人有时又不甘寂寞，真人也有生理的需要，必须和影子共舞，委蛇。”其实我现在看来，如果“共舞”与“委蛇”若有损于真人之“真”，那么还是免了罢！
012.十字街头筑隐居.txt	59	no	让我拭目以待，守株以待罢！佛书上说：
012.十字街头筑隐居.txt	69	no	我眼睁睁的等待着“有情”的小丫头来向我“下种”子！
013.所谓“黄色”.txt	1	no	所谓“黄色”
013.所谓“黄色”.txt	7	no	德文字典不论你用不用，吾已心许送汝一本，故终当购之，惟请稍待数日，盖我开学前有一笔相当可观的大收入（内中研究院买我书四〇〇元，卖《饮冰室合集》给一朋友可收五〇〇元），届时我可真“抖”，到那时再买给你吧。
013.所谓“黄色”.txt	9	no	今日忽起写一小说之念，欲写一极“黄色”之小说，赤裸裸描写男女间事，大体刻画出我理想中的一个女孩子，当然了，“此‘人’只应天上有”，大概我一辈子也找不到。结局是她死了，如此而已。反正即使写得好，也没人敢出版，大可随意而驰笔。
014.明归何处.txt	5	yes	二爷骑车摔伤两手，以致北来拖至十号以后，他来信谓：“老马来之二信，言在凤山颇为孤单。这厮不合群，故甚烦恼，我已去信劝慰一番，并小小消遣了一下，恐这厮生气，五天没有回信。”云云。唉！老马，我真不明白你有“烦恼”不让我知道，你的生活好吗？你来信都很少谈，谈也只谈那丹田大呼“教官早安”的快乐的一面，我真不知道你是否合群与快乐？袁祝泰来信谓“……来信给老马看，引起轩然大波，同学们争阅你寄来的相片。”我想不到“美人图”在尊处竟有此沟通交谊之奇效，若果是，吾当寄大量女人图片与你这厮以为招徕。如是或不致再孤独也。
014.明归何处.txt	7	no	二爷又问我“‘小打猎’成效如何？”“其实洒家真的洗手不干了。
014.明归何处.txt	9	no	本和老景约好等二爷来时一起去看《桂河大桥》，然昨日我已不耐，中午去景处，值他不在，我却独自一人跑去偷看了一场，这厮尚未知也。此片我觉得并不值得宣传的如是之好。
014.明归何处.txt	11	no	再有十七天就上课了，暑假又快完了，看BB之《惹祸女郎》最喜其一言为
014.明归何处.txt	17	no	我近日颇行乐无拘，不太重今日以后之“成就”，从某些着眼点来看可能不够积极或景气的，怛是积极景气有有什么呢？Where tomorrow？
015.小舟之逝，从此始矣！.txt	7	no	我们的信该叫什么呢？到时候再说罢，《论情书简》太romantic了，使人疑心我们是同性恋爱，《两个学人的心声》甚好，不过太长些，我也想到两个：
015.小舟之逝，从此始矣！.txt	19	no	我个人的“气愤和不平”早已没有了，因那事引起的不愉快早已烟消云散了，你说我“未能‘淡然一笑’置之”，我实在不能予以承认，其实你想：以我们的胸襟与气派，岂该为这些小事耿耿于怀吗？你说：“我从你的经过冷却过的语句发觉你的哀痛”，其实我才不哀痛呢！（至多是“哀”而不“痛”）
015.小舟之逝，从此始矣！.txt	25	no	我还要强调这“何所悲”的明智之举，我发现我的心胸可以导我于至上之境，只要我的心胸不断的日益增长，我就会发现我是越来越步步高升，我离尘寰越来越遥远，在我眼中的凡夫俗子也好，千娇百媚也罢……都是些渺小的，卑微的生物，我不相信你所谓的“自己主观的条件——心理的，生理的”会那么可怕，会使我失败，人格的完整与尊严的保持是我最看重的事，凡是有损于它的我一概敬谢不敏，至少在目前，我有十足的勇气与把握去“过得蛮好，而且神气活现”。……（下略）
015.小舟之逝，从此始矣！.txt	27	no	我不知道我能过多久，不过我已决定如是过着今后的生活，能过多久就过多久孤单的（没女人的）生活，我去年与×分手时就过过，不过失败了，我今日再过却远非去年的“能力”所及，一年多来，我磨练出许多往日没有的“能力”，我已变得比过去坚定、强韧而成熟，我能否定许多，也能肯定不少，完全随我看法与意志而定，假如我今日否定了×人的人格，肯定了她是一个卑鄙可耻的女人！这是二三个月前的我还没有的态度，那时我一方面过着远离女人的生活，一方面又迷恋旧日的偶像。在那种矛盾的心神下，如何过得了“不倚女人”的生活？可是今天的李敖却不同了，我不但站起来，并且是长得更茁壮了。
015.小舟之逝，从此始矣！.txt	29	no	我认为我们所求的在于sense of balance，使自己言行统一，不矛盾，使思想和行为剑及履及的在一起，不可分家，或一个在前，一个落后！为了使自己统一独立，社会的压迫我们都可以受，难道竟在女人面前让我们以道殉人地折腰吗？这怎么说呢？所以我大大反对你说的：“……你如和那些俗男子可往还，同样的道理可适用于俗女子——如跳舞、鬼扯……用不着显示你的对世俗的愤慨，和你‘洪水猛兽’的襟怀的。”唉！老马，我们岂是这等人么？为找女人而去教堂，为找女人而练跳舞之徒素为我所卑视，人总该是正大光明的“显示”出他自己，得意如是，失意如是，腾达如是，落魄如是，“藏好”、“掩真”、“遮善”、“隐恶”都是不必的，古人说：
015.小舟之逝，从此始矣！.txt	35	no	有什么还能比“不改本色”还重要呢？老实说吧，不论你和我，我们已经为了女人牺牲了不少本色了，例如我读你最近给杨与小画家的两封信，我觉得它们语气都失之太柔太软，我过去也有过多枉己求人的行径，当然比你重得多，失掉个人自尊的傻事我比你多得是，每日念之，不觉汗颜疾首！
017.过渡时期的爱情观.txt	7	no	×××早见到，瘦多了，十天的蚊虫鼠咬，使他的人生经验增加了不少的丰富成分，我见面第一句是“恭喜”，不单是恭喜他回来，乃是恭喜他增加了不少的生活遭遇。
017.过渡时期的爱情观.txt	11	no	我现在想写一部分回忆录的提要，单就我过去与×那些不愉快的事件一一回忆之，写出提要，订名《疾首录》，或《吾恨录>，或《厌（verb)厌（noun可厌之事也）集》。我要一一想出那些不愉快的往事，那爱情的丑（不美）的一面，我过去失掉自尊心求人的历史（我承认我曾多次失掉自尊心），以及她那阴险的、可耻的、小气的、卑鄙的、可恨的一面。
017.过渡时期的爱情观.txt	19	no	3.我怀疑只鼓吹“爱”而不鼓吹“恨”是否是最好的作法？
017.过渡时期的爱情观.txt	21	no	4.难道“恨”只是象征着不君子风、小气派小胸襟吗？一定要被排斥于正统道德之外吗？
017.过渡时期的爱情观.txt	23	no	5.不形之于外而只在内心的“恨”，如自己偷写一历数其恶之书（并不给人看）的作法是否可以的？
017.过渡时期的爱情观.txt	25	no	6.对一个个性刚烈的人而言，似乎“恨”的情绪是无法避免的。只有那些肉王八才受了气受了辱无所谓。他们决没有heroic reaction，此heroic reaction乃恨之表示。Swift写格烈佛游记乃因恨也。
017.过渡时期的爱情观.txt	33	no	“广义的恨的哲学”为近日一大收获，非常盼望你的意见，我的看法大体如上九点。
018.譬如赤子.txt	7	no	“我的最后的一个暑假还有最后的三天了，这两个多月里，我也有了一些‘蜕变’——大了一些，以往我认为一个人由小孩子变成了‘大人’是一种悲哀，现在我认为这种想法太逃避现实了，我很高兴我的长大。……”
018.譬如赤子.txt	9	no	经常被称做“小老弟”的陈彦增（即是你所谓的“袁祝泰”），居然高兴于他的长大，这是不是一种可喜的现象呢？
018.譬如赤子.txt	13	no	“赤子之心”是什么？依我的看法，它包括：
019.小儿女事转播.txt	35	no	我的《硬汉续篇》等将变成另一封长信给你，不日当可接到吾书。
019.小儿女事转播.txt	43	no	老景给我一书，内抓到“别字”二只。这厮最怕信中有别字，今证据落在我手，一快也。
020.真正的自由恋爱者.txt	5	no	老景这懒鬼，居然食言而“瘦”，竟一直未给汝写信，今早来信竟厚颜托我向汝“美言一二”，吾已回书拒之，并责以“罪无可逭”。
020.真正的自由恋爱者.txt	13	no	一、智慧——它助我了解爱情的“本质”就是朝秦暮楚，就是悲欢离合。
021.只消捡起一块石头.txt	13	yes	徐子明曾言白话文为狗叫文，姚老问他为什么他竟也讲白话？徐子明说：“我跟狗不能不狗叫！”我今日平心想来，此老之言颇有三分至理，既然前后左右皆是狗世界，激怒群狗倒也没必要，只要“它”狗眼不看人低一点，吾人倒也不妨善与之相处，和光同尘目的是少麻烦，并非屈服也。王右军诗：
021.只消捡起一块石头.txt	23	no	昨日独看一影曰《彩凤伴金龙》。中有一大狗，状极骇人，殊不知此狗故作长鸣骇人耳，从不咬人，一 coward耳，，我总觉得他们成不了什么“气候”，以其皆赫赫其外，coward其中，他们总是用背后中伤的手段伺机打落水“人”（非“狗”），可见你一凶，只消捡起一块石头作欲击状，他们就夹尾而逃了，所以我在社会中，始终主张“横着膀子撞”，不惧怕什么。
021.只消捡起一块石头.txt	37	no	“思想人化，行为狗化。”
021.只消捡起一块石头.txt	39	no	大力主张“如何过今天”，“如何使今天有生活情调”，反对回想过去，也反对为不可知的未来的事业等拼命，我告诉每个朋友都“别忘了今天！”
021.只消捡起一块石头.txt	41	no	Here today.
021.只消捡起一块石头.txt	43	no	Where tomorrow？
022.桃花路上.txt	9	no	这是电影《桃花运》里面的两句话，接到我这封信的时候，你恐怕都在桃花路上走了一趟了，怎么样？今天开禁，五光六色的花花世界中有何艳遇否？女朋友不可老是在台北物色，要“到处留艳迹，四海觅芳踪”才是！不过此事之为利为弊视人而定，你有办法，又能把持得住，桃花路上即是“新乐园”，“双喜”临头之处必不在少，爱情之于你只有快乐，否则的话那就应了上面的两句话了，到头来黄土一抔，饮恨吞声而死，一辈子感叹女人没有好东西。
022.桃花路上.txt	15	no	马戈之名甚好，在这鼠辈横行的俗人群中，多些“杀气”不也是很好叫？故吾反对汝之欲废此名，谅新汉亦皆不同意也。
022.桃花路上.txt	19	no	小画家那里你能保险她可亲自收到此信？假若她没收到呢？女人固属可恨，然在情况未判明前，不可骤责以“不念旧谊”也。
022.桃花路上.txt	23	no	寄上《爱力》一册，此书我尚未看，不知好否？萧启庆言不恶，故持以借我。
023.寡情如此.txt	5	no	昨晚在榻榻米上成二打油诗：
023.寡情如此.txt	23	yes	今早接汝信及照片，此照片极可爱，憨态可掬，笑意迷人，比汝过去任何照相皆佳，你的确胖起来了，无怪大生痱子。可喜可贺也。看到它，我忽冥想你那大叫“教官早安”的神情，不禁大笑。
023.寡情如此.txt	41	no	你该多了一个外号——“神枪手”，而我最近亦有一外号——“文化疯狗”，是第一宿舍中第十室中的一群厮们起的。
024.不知情绪为何物.txt	7	no	闻袁祝泰言你们曾一起聚玩，闻之忻然，我喜欢交朋友，也喜欢互给我的朋友们“皮条”，让他们也互相识为知己，“友天下之善士，兼拉皮条，一乐也。”
024.不知情绪为何物.txt	11	no	昨日开始上课第一天，这小子又乱闹起情绪来，一脸情绪面孔，狂吸纸烟，我陪他乱跑，他说我也闹情绪，真是活见鬼，我现在狠头狠脑的，简直不知情绪为何物，例如昨日第一次上课就见×在教室中，只她一人，我也一人而入，教室中只我和她两人，后来又来了三位，此老李《中国史学史专题研究》之冷落场面也。吾视而不见，如无此人，真的，她已完全被我否定了，影子不如。
024.不知情绪为何物.txt	13	no	我昨早与姚老长谈，决定“跟”他做论文，我拟写一宋代妇女的題目。
024.不知情绪为何物.txt	15	no	陈彦增为“彦”，非“燕”也。你这糊涂虫，太马虎。
024.不知情绪为何物.txt	21	no	大一的小毛头们对我这长衫皆不习惯，这一干人等似皆窃窃私语，投以奇怪之目光。昨在注册组前一女生极美，一直在注视我，朋友们说：“她在看你的长袍。”我答道：“胡说！她看的不是长袍，乃是我李敖！”
024.不知情绪为何物.txt	25	no	我选了二十一学分，系老板几不准，在吾坚持下通过，别人选的很少，如胡蓉裳只选了十二个，系主任把论文给我保留，故只剩十九，我出门对景新汉叫道：“不要说十九，就是三十九老子也照修不误，适系老板走过，对我一笑，我亦报之一笑，老景亦为之解颐。
025.笑尽世间可笑人.txt	11	no	教师节放假，在舍中大睡一下午，醒来衔一烟成此小诗， 写奉马戈。
027.为前信进一解.txt	7	no	首先我该抱歉的是：一周多来，我始终没写给你一封“像样子“的信，却一连收到你的几封来书，我的没写信原因你也许会想像到，当然你也不会怪我的。
027.为前信进一解.txt	9	no	我上次信中所说“与女人有关”一语，可分两部分言之：
027.为前信进一解.txt	13	no	我选了老李的两门课，星期一第八节的《通鉴》和星期三第四节，星期六第七节的《中国史学史专题研究》，×也选了，我不禁觉得很不愉快，很别扭。事到今天，×跟我的关系仍是很奥妙，我对她并未“痛心”，但是却相当的“疾首”，她代表我一个多年来理想的破灭，同时代表我内心的一个大创痕、大烙印，——虽然疤是结了，可是在风雨之夕，仍是隐然作痛。总之，她象征了很多与我有密切关系的关系，诸如往日的欢笑与眼泪、信心与失败、怀念与仇恨，她之于我，始终不失为一个“精神上的刺激体”……
027.为前信进一解.txt	21	no	这一部分是指“新欢”而言，我决定采取“真空放电式”，随时随地地发散掉，仍是能打拳者打拳，能踢脚者踢脚，随兴之所至，境之所处，任其去留了。如你所说，我在这上面比新汉、庄因皆好变，我亦随它变来变去罢，胡家伦笑我是物理学上的“布朗运动”，事到如今，我亦不得不承认了，我现在干干脆脆自命一个多变（尤其多Mutation）的不可了救药的人。
027.为前信进一解.txt	33	no	老李《中国史学史专题研究》已返掉。
028.“捐书谢俗议”.txt	1	no	“捐书谢俗议”
028.“捐书谢俗议”.txt	3	no	刘敞《今是集〉中有《陈亢龙〉一诗，中有四句是：
029.黄狗与疯狗.txt	3	no	八个多小时的火车，想你必已很疲乏了，何况三条汉子轮流同坐一个座位，那位黄显昌是我中学时代的老朋友，很有见解和才华，为本省同学之佼佼者，我从前呼他为“黄狗”，他呼我为“疯狗”，昨天看他一身黄裳，真是名符其实里外合一的黄狗了。此人甚好，可深交之。他有一个日本朋友，如今不知怎样了。
030.口占打油诗.txt	1	no	口占打油诗
030.口占打油诗.txt	11	no	宏祥昨夕归来，今晨又去，行前诸友小聚，李敖口占此打油诗，新汉为题戊戍八月三十日
030.口占打油诗.txt	13	no	（庄因改作“狐朋狗友呼啸去”）
031.操纵选举.txt	1	yes	操纵选举
031.操纵选举.txt	7	yes	史学会总干事在我幕后操纵下，一三〇票中，罗思琳以一〇七票倒多数当选，不知她会不会找我算帐也。
032.历史系总干事.txt	1	yes	历史系总干事
032.历史系总干事.txt	5	yes	罗思琳当选后，吾参观新旧总干事移交之镜头，不期她竟回过头来朝我恨恨道：“我决不放过那捣我蛋的人！”我闻而曰：“欢迎挑战！”不知此君日后当如何“整”我也，真可笑。吾现在盼华昌平能当选为副总干事，华昌平是我的人，如是，她将无法制吾矣。
034.爱情军师.txt	1	yes	爱情军师
034.爱情军师.txt	9	no	二爷事不出我所料，果然有小变化，昨日下午闷闷而来，经吾为之分析策划一番，始豁然开朗，吾笑其能“马上得天下，而不能马上治天下”，若欲长治久安，还得经常以西瓜为束修而向洒家请教不可，一笑。
036.“成佛安可不读经？”.txt	1	no	“成佛安可不读经？”
038.林语堂演说.txt	1	no	林语堂演说
038.林语堂演说.txt	5	no	日前林语堂讲红楼梦，与二爷、袁小姐等同赴法学院聆之，林状殊滑稽，玩世不恭之态，溢于言表，笑嘻嘻地颇为可爱。
040.伪自由主义者林瘟生.txt	1	yes	伪自由主义者林瘟生
040.伪自由主义者林瘟生.txt	3	no	林瘟生如是无耻无聊，早在吾人意料之中，闻之徒增我之难过外，別无话说，当今之世，欺世盗名之假丈夫多矣，前人诗言：
040.伪自由主义者林瘟生.txt	19	no	一朝飘荡遇“明主”，
040.伪自由主义者林瘟生.txt	23	yes	台中一中小老弟谢君此次出而竞选代联会主席，其人尚非政客之流亚，彼举办一舞会，请一些能助其力之人，他来我处硬挽我去玩玩，他不善交际，把我拖去，盖欲使场面热闹一些也。我长袍入场，大家侧目，一眼看到谭凝晖赫然在焉。吾见跳舞一事实无甚趣味可言，尤以男士请女士跳时之丑态最为可笑，附庸风雅，强作斯文，煞是可观。我以玩世之态度看尽他们的真面目。散会后，主人把他们一一打发走了，独留谭凝晖请我送之，我却拒绝了。……
040.伪自由主义者林瘟生.txt	37	no	老子看厌矣，
040.伪自由主义者林瘟生.txt	45	yes	四十七年十一月四日，李敖马戈将军
041.迎胡适.txt	7	no	前晚赴机场接大博士，又坐三轮车，因想到上次一起去的一幕。博士胖了，先呼我为“李敖”，继则呼“李先生”，礼貌周到，一如往昔，记者问他太太何以未归？他说：
041.迎胡适.txt	9	no	“女人家的事做丈夫的也搞不清楚，也管不了！”
042.成诗数首.txt	21	no	二、戏耀祖（耀祖外号“大茶壶”）
042.成诗数首.txt	27	no	三、观瀑打油诗
043.非“痴”.txt	1	no	非“痴”
043.非“痴”.txt	5	no	用信纸写信，表示有“长”的可能和意思，不知此信写到哪页为止也。
043.非“痴”.txt	13	no	从诗来说，这是好诗，用字措辞都上选，不过论起“意义”和“背景”（尤其是“背景”）来，就大有讨论的余地了。我觉得你今日的大病仍在一个“痴”字，依我看来，“痴”的一个字义有好坏两面：
043.非“痴”.txt	15	no	从好的一面来解释，是“傻劲十足”，
043.非“痴”.txt	17	no	从坏的一面来解释，是“其愚不可及也”。
043.非“痴”.txt	23	no	诗经上说：
043.非“痴”.txt	39	no	人与人相处要相称，感情要大体相当。太多太少都失之“痴”，“痴”是多余的！
043.非“痴”.txt	41	no	不过，人投以木桃，你报以人参果，犹可说也；而当人家根本没投你以木桃，而你却乱报以人参果，就未免太“痴”了！太不可说了！
043.非“痴”.txt	43	no	不客气的说，×和你的毛病就出在你的“痴”上！一切烦恼出于此，而结果呢？这些烦恼却又是不太必要的！——至少是大可以少烦恼些的。至少是不必再拖到今天的。
