file	line	text	context
002.文化论战丹火录.txt	49	盘丝洞	在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！
002.文化论战丹火录.txt	49	思想‘趋向’的指出	在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！
002.文化论战丹火录.txt	49	趋向	在另一方面，许多肯定这个老问题有讨论价值的人，他们很少能逃出缠讼和曲解的境地，这种误导，也许胡适和我都要负些责任，也许我自己有时陷入“盘丝洞”而不能自拔。关心这一论战的人们必须应该知道“思想‘趋向’的指出”乃是这一论战发动者真正意愿，只要能认清中国思想“趋向”的正确答案，其他枝节的问题都是余事！
002.文化论战丹火录.txt	53	不虞之誉	我的《给谈中西文化的人看看病》登在1962年2月1日的台北《文星》杂志上，这篇文章带给我的“不虞之誉”与“不虞之毁”是很可惊讶的。数不清的来信，数不清的批评、赞扬、支援、恐吓，以及数不清的文字上辩驳讨论，使我得到不少的信念与困扰。当然，这些反应，都说明了这篇文章的力量。在台湾地区，日报、晚报、英文报，以及杂志方面如《文星》、《政治评论》、《世界评论》、《学宗》、《革命思想》、《中国世纪》、《醒狮》、《狮子吼》、《文苑》、《中外建设》、《创作》、《青年杂志》、《政大侨生》、《台大青年》、《新时代》等等；在香港地区，除了日报以外，其他有《自由报》、《天文台》、《民主评论》、《中国评论》、《大学生活》、《人生》、《中国学生周报》、《新闻天地》，以及亚洲社会研究所（Asia Institution of Social Research）出版的《中西文化》研究报告等等，都有文字谈到这篇文章或这篇文章所引起的论战。此外，在美国，曾有一些留学...
002.文化论战丹火录.txt	53	不虞之毁	我的《给谈中西文化的人看看病》登在1962年2月1日的台北《文星》杂志上，这篇文章带给我的“不虞之誉”与“不虞之毁”是很可惊讶的。数不清的来信，数不清的批评、赞扬、支援、恐吓，以及数不清的文字上辩驳讨论，使我得到不少的信念与困扰。当然，这些反应，都说明了这篇文章的力量。在台湾地区，日报、晚报、英文报，以及杂志方面如《文星》、《政治评论》、《世界评论》、《学宗》、《革命思想》、《中国世纪》、《醒狮》、《狮子吼》、《文苑》、《中外建设》、《创作》、《青年杂志》、《政大侨生》、《台大青年》、《新时代》等等；在香港地区，除了日报以外，其他有《自由报》、《天文台》、《民主评论》、《中国评论》、《大学生活》、《人生》、《中国学生周报》、《新闻天地》，以及亚洲社会研究所（Asia Institution of Social Research）出版的《中西文化》研究报告等等，都有文字谈到这篇文章或这篇文章所引起的论战。此外，在美国，曾有一些留学...
002.文化论战丹火录.txt	81	优点	三、死的文化中纵使有一两个活细胞（所谓固有文化的“优点”），也对活生生的现代不能移植。
002.文化论战丹火录.txt	99	国情不同	十二、所谓什么“国情不同”的借口，纯粹是一派妖言，所谓什么“超越前进”，“融合中西文化的长处”等等，完全是不要脸的夸大狂。
002.文化论战丹火录.txt	99	超越前进	十二、所谓什么“国情不同”的借口，纯粹是一派妖言，所谓什么“超越前进”，“融合中西文化的长处”等等，完全是不要脸的夸大狂。
002.文化论战丹火录.txt	99	融合中西文化的长处	十二、所谓什么“国情不同”的借口，纯粹是一派妖言，所谓什么“超越前进”，“融合中西文化的长处”等等，完全是不要脸的夸大狂。
002.文化论战丹火录.txt	111	不进化而已。	以吾国求新之实状验之，……一言以蔽之曰：“不进化而已。”夫以进化之率如彼（日本）其速，明哲者忧国之销蚀，立砥柱于中流，此国种所赖以存者也。若乃教育萌芽程度等于幼稚，通国之无觉性者方乐附国粹之说，以竺旧而阻新，国民心理之发现如斯，乃知维持国学之说，宜倡于异时进化之后，固不宜与欧化主义并现于斯时耳！
002.文化论战丹火录.txt	129	笑料	为了给我这种很不谦虚的结论凑点实证，我决定在下面引证一些文化论战以来直接或间接论断我的文字，我把它们标题做《这次文化论战的一些史料和笑料》，——因为在我看来，其中绝大部分谩骂我的文字只能算是“笑料”，还不能达到“史料”的资格，我所以把它们辑在一起，一来是证明我的文字力量和引起的议论或反动；二来是使人看看我在如何被人支持或围剿；三来是教人知道一些“文警”们是何等下流阴险，以及一些老顽固们在如何展露他们的顽固。
002.文化论战丹火录.txt	129	史料	为了给我这种很不谦虚的结论凑点实证，我决定在下面引证一些文化论战以来直接或间接论断我的文字，我把它们标题做《这次文化论战的一些史料和笑料》，——因为在我看来，其中绝大部分谩骂我的文字只能算是“笑料”，还不能达到“史料”的资格，我所以把它们辑在一起，一来是证明我的文字力量和引起的议论或反动；二来是使人看看我在如何被人支持或围剿；三来是教人知道一些“文警”们是何等下流阴险，以及一些老顽固们在如何展露他们的顽固。
002.文化论战丹火录.txt	129	文警	为了给我这种很不谦虚的结论凑点实证，我决定在下面引证一些文化论战以来直接或间接论断我的文字，我把它们标题做《这次文化论战的一些史料和笑料》，——因为在我看来，其中绝大部分谩骂我的文字只能算是“笑料”，还不能达到“史料”的资格，我所以把它们辑在一起，一来是证明我的文字力量和引起的议论或反动；二来是使人看看我在如何被人支持或围剿；三来是教人知道一些“文警”们是何等下流阴险，以及一些老顽固们在如何展露他们的顽固。
002.文化论战丹火录.txt	139	胡适的鹦鹉	2月25日，《政治评论》第7卷第12期里，登出了周若木的《论中西文化问题》，用一万多字的篇幅来骂“胡适的鹦鹉”——李敖，文章中说：
002.文化论战丹火录.txt	141	魔鬼的辩护师	自从胡适发表《科学发展所需要的社会改革》一篇英文演讲后，引起了立法院的质询和文化届的批评，眼看这位“魔鬼的辩护师”快被人“驳倒、推翻”了，忽然出来一个西化派自以为有历史头脑的胡适信徒为之助阵。他先发表《播种者胡适》一文，意欲“肯定胡适在中国现代史上的真价值和真贡献”。可是经两位老学人叶青和郑学稼先生的鉴定，这番话都是不合史实的瞎说乱捧。
002.文化论战丹火录.txt	141	驳倒、推翻	自从胡适发表《科学发展所需要的社会改革》一篇英文演讲后，引起了立法院的质询和文化届的批评，眼看这位“魔鬼的辩护师”快被人“驳倒、推翻”了，忽然出来一个西化派自以为有历史头脑的胡适信徒为之助阵。他先发表《播种者胡适》一文，意欲“肯定胡适在中国现代史上的真价值和真贡献”。可是经两位老学人叶青和郑学稼先生的鉴定，这番话都是不合史实的瞎说乱捧。
002.文化论战丹火录.txt	141	肯定胡适在中国现代史上的真价值和真贡献	自从胡适发表《科学发展所需要的社会改革》一篇英文演讲后，引起了立法院的质询和文化届的批评，眼看这位“魔鬼的辩护师”快被人“驳倒、推翻”了，忽然出来一个西化派自以为有历史头脑的胡适信徒为之助阵。他先发表《播种者胡适》一文，意欲“肯定胡适在中国现代史上的真价值和真贡献”。可是经两位老学人叶青和郑学稼先生的鉴定，这番话都是不合史实的瞎说乱捧。
002.文化论战丹火录.txt	143	全盘西化	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	这个名词的确不免有点语病	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	旧学邃密	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	充分世界化	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	硬性	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	弹性	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	百事不如人	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	科学发展所需要的社会改革	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	乱捧	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	乱骂	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	143	全盘西化病	是的，胡适是“全盘西化”的领袖，虽然他认为“这个名词的确不免有点语病”，但是胡先生说：“我赞成全盘西化，愿意只是因为这个口号最接近于我十几年来充分世界化的主张。”（《胡适文存》第4集《充分世界化与全盘西化》）或许由于他“旧学邃密”，老成持重，不愿完全公开否定自己，又怕“全盘西化”行不通，便提出“充分世界化”一词来代替“全盘西化”。其实是换汤不换药，仅有“硬性”“弹性”之不同罢了。试看他在三十多年前写《介绍我自己的思想》一文，不是“很不客气的指摘我们的东方文明，很热烈的颂扬西洋的近代文明”，要我们有“百事不如人”的觉悟吗？所以他在三十几年后再讲“科学发展所需要的社会改革”，可以说是旧调重弹，毫无新奇之处。然而可怪者，是那位胡适信徒，却趁着这个机会出锋头，写过了“乱捧”的《播种者胡适》之后，又继续发表《给谈中西文化的人看看病》一篇“乱骂”的文章。这是陈序经的阴魂不散，“全盘西化病”的复发。
002.文化论战丹火录.txt	145	全盘西化	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
002.文化论战丹火录.txt	145	充分世界化	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
002.文化论战丹火录.txt	145	现代化	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
002.文化论战丹火录.txt	145	不在推行‘全盘西化’上认真	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
002.文化论战丹火录.txt	145	一心一意现代化	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
002.文化论战丹火录.txt	145	文化医生	“全盘西化”本是陈序经在民国23年出版的《中国文化出路问题》书中所提出的一个口号。由于它的领导人胡先生不大同意这个名词，改用“充分世界化”，现在西化派又人云亦云的美其名曰“现代化”。而《播种者胡适》和《给谈中西文化的人看看病》那位作者，抱怨胡适“不在推行‘全盘西化’上认真”，又不敢跟着陈序经公开喊“全盘西化”的口号，便用加强语气叫嚷“一心一意现代化”（wholehearted modernization）怪调；实际上还是全盘西化那一套。他既是全盘西化论者，当然对中国文化、传统思想，都在排斥之列。他以“文化医生”自居，“指控”过去和现在谈中西文化的人，都是“蒙古医生”，都是有“民族爱情”的“传统派”。他一方面为“魔鬼的辩护师”辩护，又为“蒙古医生”看病，可说是辩护者的辩护者、医生的医生，既乱捧又乱骂的双料货色。
