file	line	text
003.劫贫济富.txt	9	他们怎么改变呢？他们就突然在一夜之间哪，就发表了一个新的币制出现了，叫做金圆券。金圆券里面，他告诉我们，他说：全中国的人，每一个人，你的手上的黄金，家里藏的黄金，都要交出来给政府。如果不交出来的话，黄金没收，人送法办，依法办理。你手上的黄金只允许，你好比戴个金戒指就可以了。其它呢，你说家里有一块黄金，不可以的，一条黄金，不可以的，一块金砖，更不可以了，都要交出来。所以害得大家全国人呢人心惶惶，都开始把黄金交出去，把金圆券收回来。这个金圆券长得什么样子呢？我给大家看看：这当时是面额很小的，后来就变成很大了。
003.劫贫济富.txt	21	所以最后国民党就带着这些钱，黄金抢走了，就全国九十二万两黄金抢走了，运到台湾来。运到台湾来干什么呢？运到台湾来又开始发明了一个新的币，叫做“新台币”。台湾人虽然很笨很土，可是也知道不得了了。你们在大陆刚刚摆了乌龙，搞了金圆券，放了鸽子，搞了这样的结果。那台湾同胞说：我们也不相信怎么办呢？蒋介石说：不要怕，我们有黄金做准备。大家注意啊，很多国家她发行她的币制不要靠准备的，靠我招牌。好比说美金，老美我不要靠黄金准备的，我靠我的准备就是USA三个字。我是美国，美国有钱的，所以我发行纸币不要靠准备。可是你信用不好，或者你底子不厚的这些烂政府，这些坏的政府，你就要靠东西来证明你的信用。你发行的纸币，你凭什么发这张呢？好，我告诉你，我有黄金做准备。
003.劫贫济富.txt	23	所以到了台湾以后，老蒋就神气了，我们有黄金，我们有九十二万两的黄金从大陆运来。九十二万两当时相当于差不多十亿美金，当时的十亿美金。现在不稀奇了，现在王永庆、蔡万霖两个人都有几个多少个十亿美金。可是当时的十亿美金，不得了了，全中国的钱，国库的钱，都运到台湾来了。那蒋介石就要发行新台币，然后蒋介石说：你们不要怕，你们台湾人派一个代表，每个月到中央银行的仓库里面来看，来参观这些黄金还在不在。否则我发行了，发行以后，你们说黄金不在了，这准备金不在了，你们台湾人还怕啊。不要怕，每个月派一个代表来看，还在不在。那当时的代表就是现在那个讨厌鬼，养乐多的老板陈重光。就他每个月代表这些笨台湾人到新店的仓库里去看，黄金在，喔在。然后出来以后，就在中央日报登个启事，就是说黄金多少两还在，就告诉你们大家要安心。当时呢我们可以看到，虽然是有黄金做准备，新台币贬不贬值呢？照样的贬值，只是不像大陆，我李敖吃牛肉面的那个时候，那个贬值的速度了。用什么证明贬值呢？
003.劫贫济富.txt	27	这个故事讲什么呢？就是当年国民党是怎么样的来整我们，整中国人民。后来国民党把这个黄金带出来以前，为了在上海安定军心，也开始说是我们让老百姓去挤兑。就是我们用现金，现金没人要了嘛，那么就到银行也可以换一点黄金出来。换句话说，人民如果能够排队排到了银行里面，他买出一两黄金的话，他可以在市面上可以卖出二两的价钱。换句话说，不得了了，这个利润一倍的，整个的上海市疯掉了。所以我们可以看当时的这个照片。你看当时我就买了这个《开明少年》。注意了啊，这是三十八年1月，就1949年1月16号出版的，这张照片在上海的四行仓库门前，人山人海啊！干什么呢？去挤兑，就拿着这些没人要的金圆券去换取黄金回来。每一天，当天挤死好多人，挤死在里面。那上海的警察叫飞行太保，他们骑着很高的马，拿着鞭子，照着排队，赶走很多人，鞭子打都打不走。
003.劫贫济富.txt	37	我讲这个故事证明什么呢？证明我们要了解大陆当年是多么穷，可是这些钱被我们骗走了。我们先看看这一个记录，看到了1989年，注意啊，1989年11月号的香港《解放日报》讲的故事。什么故事呢？就是他们一群学者去考察，到了甘肃省的时候，他们口渴了，就希望找一个农夫住的家里，农家里面去要一点水喝。到了农家以后，这个农夫只有三十几岁，可是看起来四十多岁，很老了，就给他们水喝。那他们就坐在那里就看，看到床上一个棉被，这个棉被在动。这些学者们就问这个老农夫，说：这棉被里面什么人哪？老农夫就不太好意思，就讲：这是我的女儿。他说：你女儿生病吗？他说：没有生病。那睡午睡啊？也没有睡午睡。那干什么呢？这个老农夫就不太好意思，就讲了。他说：我告诉你们吧，我们家里穷得全家只有一条裤子，女生们只有一条裤子，我太太出门了，出去办事情了。所以我太太穿着这条裤子出去了，我女儿没有裤子穿。
003.劫贫济富.txt	39	各位想想看，全家只有一条裤子。这个我记得在彭明敏逃走以后，他们怀疑那个彭明敏的宣言是我写的。当时由当时国民党省党部的主任委员李焕请我吃饭。他就问我，聊天，就说那个彭明敏那个宣言是不是你写的啊？写得很好啊！我就跟他讲，我说：不是我写的，如果我写的话，写得更好。那么李焕就跟我聊天就谈到，他们在西北行军的时候，就看到农家门口挂了一条裤子。为什么呢？就妈妈出门穿这条，女儿出门就穿这条，妈妈回来脱下裤子给女儿穿，就这样子的。所以我们才知道，喔！原来大陆是这么样的穷困，他们只有一条裤子穿。所以我们就看到这个故事，后来他讲，那农夫说：他今年三十五岁，他女儿十七岁，只有一条裤子。这整个故事就讲了这条故事。那结果他们这些学者们就很同情他，就愿意给他点钱，给这个十七岁的女孩子买条裤子。结果这农夫他还讲，他说：我们不好意思收，不过有一个条件，就是如果你们允许我这个女儿拜你们做干爹，那么我们愿意接受这个钱。结果他们就同意了，结果这个女孩子就蒙着棉被，在棉被里面就磕了头，给他们磕头。
003.劫贫济富.txt	41	所以我们才知道中国是这么样的穷困。在这么穷困的时候，我们才知道，当年使中国人这么穷的原因，是他们的黄金，他们国库的钱，被运到台湾来。我们发了财，大陆穷困到今天。直到今天，他们的黄金准备还在我们之后。这个时候在大陆发生了地震的时候，我们给他们一点点援助。我们不要再讲那种三七四六的那种混话了。就说：啊！这个他们对我们不好，我们怎能给他们一点援助。我的意思，不应该这样子，不对的。这个我们应该对他们真的有一点的援助，是情理之中的事情，因为我们今天发了财了。我曾经讲过，我们台湾的乞丐都比大陆的乞丐穿得好、穿得体面。当然大陆的穷困不能完全怪共产党，因为我们记得我们念唐诗，念杜甫的《石壕吏》就讲：他讲了有那种抓兵的时候就抓，结果这个男生就逃掉了，结果剩下老太太。兵役科的人就问：你有没有当兵的给我们，有没有壮汉，有没有壮丁？老太太说：没有。这诗里说，“室内更无人”，房间里没有人。“唯有乳下孙”，只有吃奶的孙子。“有孙母未去”，我孙子的妈妈没有离开，可是不能见你们。为什么不能见你们呢？因为“山入无完裙”，没有衣服穿。可见从唐朝开始啊，中国女人就少了一条裤子。
004.私生子.txt	9	那么我又反过来说，这李登辉为什么有这个外遇或者扯什么私生子的问题呢？我认为我们要关心两个点，这就这两个词汇。大家注意，一个叫做“赡养费”，一个叫做“瞻仰费”，这什么意思呢？就是说离婚了以后，丈夫给太太钱，离婚，这个叫赡养费。你看这一次英国的黛安娜王妃可能要离婚的这个状况了，她可以要这么多的钱，开价开那么高，“赡养费”。我记得很清楚，当我跟胡因梦离婚的时候，当天晚上夜里三点钟，我在睡觉的时候，忽然一个电话打进来。电话口气很凶，你是李敖吗？我说：我是。他说：你这个不要脸的爱情骗子，为什么你跟胡因梦离婚，你不给她赡养费？我就笑，我说：我跟胡因梦我们俩人啊，她很清高，我们两个根本不涉及赡养费的问题，所以我没有这个问题。那他说：那我要杀你全家。我说：我家里只有我一个人，怎么办？他说：那就杀你一个人。那我说：好吧！那你就去排队吧！要杀我的人太多了，要排队，你去排队吧。我讲这个赡养费。
004.私生子.txt	13	我讲这个有没有这个私生子的问题，涉及了我们中国的一个基本观念。这个观念就是一个人绝不绝后，我们一般人骂人说你这个断子绝孙。这是骂人，觉得这个你很难过的，没有后代了。这个我也举过例子，蒋介石他说如果蒋经国从苏联回来，苏联趁机勒索他，他宁可无后，宁可没有后代。我也讲过这个故事，就是人发了这个决心，自己没有后代，这是很痛苦的事情。这个孔子也骂人啊，说“始作俑者，其无后乎”。你那个开始做这个……，我们现在是人死了以后，烧纸人纸马。那古代人不烧纸人纸马，是做了那种陶器做的人、马，埋起来。最早呢是人殉葬，活人就陪你死人死了。所以孔子讲说，对这种制度，就殉葬的这种人，做这种制度的人，开始发明这种花样的人，“其无后乎”，这种人啊断子绝孙哪。
004.私生子.txt	15	所以断子绝孙是一个对中国人而言，特别严重的一个问题。当然很多人他是没有儿子的，没有儿子他变得很正直的也很多。我们现在看到整天看电视剧，包公啊，包公就是没有儿子，所以他的正直跟他没有儿子可能有一点点关系。可是有的人呢儿子多的不得了，我告诉你一个中国历史上，什么人的儿子最多呢？就是汉朝的皇帝，我们叫高帝，就是汉高祖。高帝、惠帝、文帝、景帝、武帝，汉朝武帝的兄弟，就是汉景帝的儿子里面，有个人叫做中山靖王胜。什么意思呢？他封成了中山靖王，胜是名字。姓什么呢？姓刘。刘邦的后人，所以叫刘胜。在汉书里面说“景十三王传”，就是汉景帝的下面有十三个儿子。除了他的儿子汉武帝做了皇帝以外，他还有十三个儿子怎么样封王的这个故事。所以它这个传里面，我们看一段古文它说“孝景皇帝十四男”，就是汉景帝生了十四个男孩子。“王皇后生孝武皇帝”，就生了汉武帝。那么这个栗姬生了什么什么。这个程姬，小老婆，姓程的小老婆，生什么什么人。然后贾夫人生了什么什么人，一年生了一个叫中山靖王胜，就刘胜。请再看，刘胜是什么人的祖先呢？他这一支，你再看三国志先祖传，就是写刘备的传记。看到没有？“先祖姓刘，讳备”，叫刘备，“字玄德”。看到没有？“汉景帝子”，他的儿子，“中山靖王胜”。刘胜之后也，看到没有？所以他这一支后来就变变演变演变演变成变成三国的时候。刘备出来说我是汉朝的皇族的后人，你这个皇族其实十万八千里，是从汉景帝，从汉朝的第四个皇帝的儿子开始就分出来了。他的十四分之一，第四个皇帝的十四分之一，再这么传下来传到了刘备，那是何年何月了！所以传到了刘备的时候，刘备就很穷了。所以你看到没有，“先祖少孤”，刘备小的时候是孤儿，跟她妈妈干嘛呢？“卖履”，卖什么？鞋！还有“织席”，织草席，卖鞋卖草席。换句话说，你这个皇族之后已经靠边站了。
004.私生子.txt	19	换句话说，在宋朝有一个故事，讲叫做“腹负将军”，什么意思呢？有一个人叫党太尉，他大胖子，肚子好大，他就整天拍他肚子，跟他肚子讲话。他说：我不负汝啊！我这个大肚皮，我没有对不起你喔，我对得起你喔！因为我给你又吃又喝又……你变成个大肚子，我很对得起你肚子，肚皮我对得起你啊！结果旁边有人就开玩笑，就讲说：将军不负此腹，此腹负将军哪！你这个将军党太尉，你不负此腹，你对得起你这个肚子，没有对不起你的肚子，可是你这个肚子对不起你！为什么对不起你呢？因为草包，你这个大肚子，你这个思想很贫乏，这个草包。所以我的意思，这个刘胜他可以说：不负此屌啊，不负此卵叫，他对得起他卵叫。可是这个卵叫对不起他，结果他就惹这么多的祸。
004.私生子.txt	21	再转过来又谈到私生子的问题。私生子啊，自古至今多的不得了！我们现在看到这个耶稣，耶稣就是私生子。最有名的私生子的父母，像法国的大作家，写过《侠隐记》的大仲马。传说他有五百个私生子，超过了刘胜，中山靖王。他最有名的私生子就是小仲马，小仲马也是，他们两个都是文学家，他写了《侠隐记》，他写了《茶花女》。这都是有名的私生子，并不稀奇。我们现在满街看到都是，好比说看到这个电影明星苏菲亚罗兰。她就是私生子，以前西德总理叫布朗德，他就是私生子。这个多的不得了，私生子并不严重。可是我觉得有私生子不严重，我李敖就有私生子，并不严重。
004.私生子.txt	23	这问题是你要承不承认，这关键有四个条件。第一个，像我李敖有一个私生的女儿，现在已经三十一岁了。她当年是我跟我一位女朋友同居，后来两个人这个这个女孩子跟我讲，她说最好我们结婚，不结婚呢，她也想去外国留学了。那么我认为我有一天会坐牢，我也说那你去留学好了，我们就分手了。分手了以后，她到了美国，她忽然发现自己怀孕了，赶紧打长途电话回来说，不得了了，怎么搞的，分手了以后怀孕了。那我说：能不能把他拿掉呢，把他打胎打掉呢？她说：在美国打胎很困难。后来就生下这个女孩子，这个女儿是，她是因为生在美国嘛，是纯粹的美国籍。后来我在台湾坐牢，她跟着我妈妈住，就念的是台北的美国学校。这一点呢，为什么念美国学校呢？因为我希望她不要念三民主义，所以我女儿始终就脱离了三民主义的这个压力。所以她现在是哥伦比亚大学的硕士，她现在住在美国。她的出生纸上面写的名字，爸爸的名字就是李敖。
004.私生子.txt	27	还有一种呢，不可以杀人。就是你有了私生子以后，不可以杀人，什么意思呢？当年蒋经国就跟他的女人就私生啦，生出来章孝慈、章孝严他们兄弟两个人。为什么我先讲章孝慈呢？因为章孝慈是弟弟，我跟他认识，这个请我到东吴大学。章孝慈、章孝严他们私生子，私生子还不严重，他们妈妈被蒋经国或者是蒋经国的爸爸蒋介石给杀掉了。为什么我们证实了这一点呢？因为现在从后来出的史料里面，我们都知道了，他们杀了，蒋经国杀了章孝慈、孝严的妈妈。孝慈孝严的妈妈可能惹来杀身之祸的原因呢？她是可能太……用蒋经国的眼里看，可能太招摇了，到处讲你是专员的情妇。你给专员生了小孩子，所以有问题。事实上，据我所知，孝慈跟孝严两个人，这双胞胎，几乎都被杀掉了。因为我有一个台大历史系的学长叫做周春堤，他的父亲是周邦道，做过考选部的次长。周邦道当年在桂林做这个省中，好像是六中的校长，国立六中的校长。当时国立六中的校长下面有一个女生部的主任，就是章孝慈、章孝严的妈妈的姐姐，章亚若的姐姐。有一天哪，忽然很慌张的看到了一组人马，就是章亚若的妹妹抱着两个双胞胎。来到了桂林来投奔章亚若的姐姐，到了以后，第一句话就说：幸亏我们跑得快，否则的话，连我们也被干掉了。所以这个真相经过周春堤亲口告诉我，所以我才知道几乎双胞胎都被干掉。所以我的意思啊，搞出私生子也可以，乱扯女人也可以，不可以杀人，第二点。
004.私生子.txt	35	我举个例子，最近这个郝大将写的一部书出现了，叫做《经国先生的晚年》。“郝总长日记中的经国先生的晚年”。这个算是一个新出的一本书。我必须要讲出来，看了这本书以后呢，我们才知道了很多真相。就当年这些国民党的这些当权派，注意噢！我所谓当权派，包括李登辉，包括郝柏村，包括林洋港，甚至包括陈履安，他们都是院长级的人，都是当权派。请看看当时的郝柏村的，我一看啊，我真的吓了一跳！请看他这一段日记，请看：他在七十六年6月22号日记里面说“总统上午约见”，约我见面。见了“俞院长、马秘书长、内政、法务、国防部长和余”，和他自己，“以及沈秘书长、张副秘书长，就解严”。注意啊，本来戒严了，现在解严了。“解严有关事项垂询”，来问我们意见。“余”，就是我郝柏村，“提出来文化审检”。注意啊，负责检查文化的这些检查的人员，检查书刊、查禁书刊的这些人员。“转移之人力达五百人以上”，什么意思啊？就是要解严了，可是在戒严时期，有五百多个人负责什么？文化审检，负责检查李敖写的书有没有问题，要不要查禁，这个电视公司的播出有没有问题，报纸哪一段登出来有没有问题。做这种文字警察的人，文字情报人员的人，有五百多个人，干什么？要给他们安插就业，这些人失业了，因为解严以后，他失业了。怎么办呢？怎么就业呢？请我们看怎么就的业，请看到，到了7月3号，七十六年7月3号，他讲到了！你看，他说“解除戒严，国安法施行细则及警总有关戒严业务转移有关警政单位等程序处理”。什么意思啊？这些人的业务转给了民间的机构了。可是还有你看，7月15号，“文化审检等业务”，这种业务都交给了新闻局等执行。
004.私生子.txt	37	什么意思啊？证明什么呢？证明所谓解严啊，是一个骗局，骗我们的，为什么呢？你虽然解严了，可是那种箝制我们言论、观察我们言论、注意我们言论自由的这些五百多个人，你们给他安插就业，安插到新闻局这些衙门里面去了。换句话说，换汤不换药。虽然说是解严了，事实上同样的派了这些坏人，这些文字警察，来做我们的手脚。所以李登辉很不要脸的口口声声说，他怎么样的解严了，怎么样的给了大家言论自由。事实上，他们所做的业务我们清清楚楚看到。而这个意见还是郝柏村提出来的，叫我们怎么样的把他们这些人转移单位，秘密的转移单位，怎么样的继续捣我们的蛋。
004.私生子.txt	39	我们可以看出来，他们这些作业证明了所谓解严，所谓开放言论自由，都是骗局。他们目前表面上有一点点言论自由的开放，只不过是他们的力有未逮，就他们做不到了，力量没那么大了，控制不了了。事实上呢，他们的心胸一点都没有放大，所以李登辉最近还要讲说“不要听，不要看”。什么叫做“不要听，不要看”？这言论自由时代就是要听要看，可是他就是不要听也不要看。这表示他们的心态其实一点都没有解严，他们这些人心态一点都没有解严。李登辉最近在总统辩论的时候，他还要，到目前为止，他表示不要参加。为什么不参加呢？如果你是民主国家，按照美国的标准，口口声声学美国，学美国的总统制。可是美国的总统在竞选的时候，我们看到那个电视辩论的时候，当时做执政的总统也站出来跟那些竞选者互相的唇枪舌剑，在辩论呀！为什么不参加呢？说参加了以后就是上当，这是什么心态啊？
005.三毛流浪记.txt	5	现在正是我们按照旧历过年的期间，大家吃喝玩乐。不过在过年以前，台北也发生一件事情，就是大家对这些流浪汉也开始关怀了一下子。我看到电视画面，把这些流浪汉找去，给个老头子理发剃头。问这个老头子说：你多久没有理发啦？老头子说：我已经一年没有理发啦。然后又给这些流浪汉洗个澡，表示一点点关怀。台湾的流浪汉呢，街上也有，公园里面也有，火车站也有。可是在我的感觉，这些流浪汉其实不是我们想象中的那么穷。他们虽然穷困，可是距离真正所谓的穷困跟乞丐，还有一段的距离。台湾即使做了这个满街流浪的人哪，也有他们基本的这种不是那么惨的一个状态。
005.三毛流浪记.txt	11	国民党在大陆做坏事，后来离开大陆的时候，这个世界变得已经很惨了。我举两个当年的大公报的剪报给大家看。大公报在1948年3月18号的剪报，讲到了说是“陕北难民涌进包头”，涌到了热河的包头。“住在城外的山洞卖儿女换饭吃”，穷人已经不能活了。“一个姑娘只能换到几升米”，人命不值钱，换到几升米，这是细节。再看到同一年4月1号，就是十三天以后，4月1号大公报，他说“春天带来了饥荒，热河省百姓临大难，热河西边还有热河的北边，菜根”。吃菜的菜根，“树皮全都吃光了，小孩子没衣服穿，妇女衣不蔽体”，穿的衣服都盖不住自己的身体了。
005.三毛流浪记.txt	15	所以有一个很严重的现象出现了，我们大家看一个记录。在1949年，就民国三十七、八年的时候，很多难民跑到了上海。很多难民跑去上海不稀奇，很多可怜的小孩子也跑到了上海。这当时我搜集的图片我带到台湾来，请大家看，这是流浪街头的难童。可怜的小孩子蹲在身边，穿破衣服，一个吃食物的罐头，蹲在那里。这个根据当时的纪录我们可以看到，在1949年1月9号上海大公报登载。天亮了以后，警察或者所谓环保人员在马路上找到了一百五十五具的小孩子冻死的饿死的病死的尸体。第二天1月10号在上海大公报又登出来，找到了一百六十六具的尸体，就是这种小孩子的尸体。大人逃难期间可能逃掉了，把小孩子丢在街头。可能大人死掉了，这小孩子，就帮不了忙，就丢下来小孩子冻死了。
005.三毛流浪记.txt	17	这个时候有一个漫画家，他的名字叫做张乐平。他怎么回事呢？他头一天晚上回家，就在自己的巷子口看到三个小孩子缩在那里。他们前面弄了一个小火堆，就找几块木头点那个火堆，在那里烧那个火，在那里面哆哆嗦嗦在那里，就在那马路边，就这种状况弄个小火堆。他看了一下，很难过，可是没有办法，他就走了，满街都是啊，他走了。他回家以后，晚上睡不着觉，第二天清早起来，又跑过去看他们。两个小孩子已经冻死了，其它一个，这个就奄奄一息。他就很难过，他就开始画了一个漫画，叫做《三毛流浪记》，就描写这些难童。他《三毛流浪记》里面，我举个例子给大家看，这三毛流浪记当时的两个画面。譬如说，这是很普通的一个画面，什么呢？一个老农夫从乡下来，挑了一个扁担，扁担里面前后都一个小孩，都他自己的小孩子。干什么呢？到城里来卖自己的小孩子，买卖人口，卖自己的小孩子。我亲眼看过喔，我在北京就看过喔，这边挑个小孩子，这边是农产品，小孩子也卖掉了，儿子也卖掉了，农产品也卖掉了。最后回家的时候，带着空扁担，两个空的篮子，满脸流泪回家了，都卖掉了。他们卖掉小孩子不完全是说对小孩子不好，他卖掉小孩子是为小孩子好，因为在家乡里面，在战乱里面，小孩子会饿死。他宁愿把小孩子卖到城里面去，卖到大户人家，来使小孩子能够活。
005.三毛流浪记.txt	19	在明朝的时候，不但是这样子卖，还把小孩子的小鸡鸡割掉，然后去卖。为什么呢？割了以后就可以到皇宫里面当太监当宦官，一辈子至少可以吃饱饭。虽然变成了一个没有生殖器的人，可是可以吃饱饭。都这样子爱护小孩子，爱到要把卵叫给他割掉的。看看这个，他去卖了。这时候三毛自己在流浪，他看到两个在卖，然后他又看到这个农夫把这两个小孩子这个篮子放下来，一个卖五万元，一个卖七万元。注意哟，当时这五万元、七万元是很少的钱了，因为币值在贬值，五万元、七万元很少的钱。他在看，看了半天以后，他到路上找到了一块，看到一块纸盒子，然后他就开始写字。写什么呢？写说“我卖一万元”，他就站在这里也跟着卖起自己，他卖得便宜只卖一万元。
005.三毛流浪记.txt	21	这一幅漫画只有五张，五个画面就把一个很凄惨的社会现象，被张乐平先生就把他画出来了，《三毛流浪记》。另外一个你看，还没卖完，你看到没有，在卖。卖的时候，这个老头农夫坐在这里，三个小孩在卖，结果卖不掉。这个老农夫就把小孩子挑走了，他还在卖一万块钱。然后他经过这里呢，又看到洋娃娃在橱窗里面，百货公司在卖洋娃娃。发现每个洋娃娃特价十万块钱。洋娃娃的身价比他高十倍，还卖得掉，他还卖不掉，卖一万块卖不掉。然后就一个画面出来了，一个太太就带着小孩子，小少爷出来了。小少爷手里抱着洋娃娃，每一个值十万元的洋娃娃。他三毛呢，卖一万元卖不掉，在旁边看。看到这种贫富之间的差距。所以这个三毛流浪记这个张乐平啊，很有效的表达了这个社会的动乱、人民的苦难，尤其是小孩子们、儿童的痛苦。
005.三毛流浪记.txt	23	到了台湾以后，忽然一个女作家出现了，她的名字叫三毛，这个女作家最近死掉了。有一次，我第一次坐牢出来，皇冠的老板平鑫涛先生请我吃饭，在座就请来一个人陪我吃饭。她的名字就是三毛，三毛呢第一次见我，也是最后一次。她跟我谈，她说：李先生，我为了关怀人类，我特别到非洲去，去援助那些黑人的小孩子，黑种人。我要像史怀哲医生一样，到了非洲去帮助他们。我就反问了这个三毛，我说：第一点，我们很多黄皮肤的小孩子，也需要我们的援助，为什么你没有援助他们呢？而跑到那么远的非洲去援助那些黑皮肤的小孩子呢？并不是说黑皮肤的不应该援助，而是说我们黄皮肤的人也应该援助，离你最近的，跟你更亲的，为什么你不援助他们呢？这第一点，我感到很怀疑的，很困惑的。第二点，我说三毛啊，史怀哲医生从欧洲到非洲去的时候，他丢掉了他所有的财产。他没有说有一天我还在非洲留下一块房子，什么加那利岛上留块房子，在做后退的退路，你还留下来退路，留下了房子。我说你这种援助，这种学史怀哲医生，是不是有点不对劲哪？当时三毛脸就红了，就讲不出一个所以然来。她也在流浪，不过她的流浪是在非洲，天涯海角。跟那些也搞不清真假的那些荷西荷东的那些情人们，纠缠不清的这些故事，都是男女之间的这些爱情的故事。我觉得他们是在那么幸福的状态，那么样有钱的状态，做这种事情，而她用“三毛”两个字，我觉得她真的是污辱了三毛。
