id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAXA50-011	keep-first-pass	中文成语	手不停挥	传统成语	002.李敖画像.txt	15	15	本书在相关章节引用或使用“手不停挥”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-012	keep-first-pass	中文成语	侠骨柔情	传统成语	002.李敖画像.txt	15	15	本书在相关章节引用或使用“侠骨柔情”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-013	keep-first-pass	古典成句	一言而得，一言而丧	《论语》相关典故	003.幸亏有我.txt	11	11	本书在相关章节引用或使用“一言而得，一言而丧”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-014	keep-first-pass	历史典故	几人称帝，几人称王	《魏志》相关典故	003.幸亏有我.txt	11	11	本书在相关章节引用或使用“几人称帝，几人称王”，首轮保留其可独立检索的历史典故性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-015	keep-first-pass	古典文句	天下可无洪，不可无公。	《魏志》曹洪相关语	003.幸亏有我.txt	29	29	本书在相关章节引用或使用“天下可无洪，不可无公。”，首轮保留其可独立检索的古典文句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-016	keep-first-pass	古典文句	天下可无晦，不可无公。	《南史》谢晦相关语	003.幸亏有我.txt	29	29	本书在相关章节引用或使用“天下可无晦，不可无公。”，首轮保留其可独立检索的古典文句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-017	keep-first-pass	古典文句	天下无洪轨，何有哉？苍生可乱，岂可一日无公？	《南史》王洪轨相关语	003.幸亏有我.txt	29	29	本书在相关章节引用或使用“天下无洪轨，何有哉？苍生可乱，岂可一日无公？”，首轮保留其可独立检索的古典文句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-018	keep-first-pass	历史典故	天下不可无公	传统“不可无公”模式	003.幸亏有我.txt	29	29	本书在相关章节引用或使用“天下不可无公”，首轮保留其可独立检索的历史典故性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-019	keep-first-pass	中文熟语	万古如长夜	化用传统尊圣成句	003.幸亏有我.txt	35	35	本书在相关章节引用或使用“万古如长夜”，首轮保留其可独立检索的中文熟语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-020	keep-first-pass	中文成语	别开生面	传统成语	003.幸亏有我.txt	35	35	本书在相关章节引用或使用“别开生面”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-021	keep-first-pass	中文成语	饱更忧患	传统成语	003.幸亏有我.txt	39	39	本书在相关章节引用或使用“饱更忧患”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-022	keep-first-pass	中文成语	面目全非	传统成语	003.幸亏有我.txt	39	39	本书在相关章节引用或使用“面目全非”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-023	keep-first-pass	古典成句	天地不仁	《老子》相关成句	004.大人格与小人格.txt	9	9	本书在相关章节引用或使用“天地不仁”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-024	keep-first-pass	古典成句	管仲非仁者与？桓公杀公子纠，不能死，又相之。	《论语》子贡问管仲	004.大人格与小人格.txt	15	15	本书在相关章节引用或使用“管仲非仁者与？桓公杀公子纠，不能死，又相之。”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-025	keep-first-pass	古典成句	微管仲，吾其披发左衽矣！	《论语》孔子论管仲	004.大人格与小人格.txt	15	15	本书在相关章节引用或使用“微管仲，吾其披发左衽矣！”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-026	keep-first-pass	古典成句	自经于沟渎而莫之知也！	《论语》孔子论匹夫匹妇之谅	004.大人格与小人格.txt	15	15	本书在相关章节引用或使用“自经于沟渎而莫之知也！”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-027	keep-first-pass	中文成语	大处着眼	传统成语	004.大人格与小人格.txt	15	15	本书在相关章节引用或使用“大处着眼”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-028	keep-first-pass	中文熟语	代圣人立言	传统文人熟语	004.大人格与小人格.txt	21	21	本书在相关章节引用或使用“代圣人立言”，首轮保留其可独立检索的中文熟语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-029	keep-first-pass	古典成句	继绝学	传统儒家学术成句	004.大人格与小人格.txt	21	21	本书在相关章节引用或使用“继绝学”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-030	keep-first-pass	中文成语	百孔千疮	传统成语	004.大人格与小人格.txt	21	21	本书在相关章节引用或使用“百孔千疮”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-031	keep-first-pass	中文成语	一丘之貉	传统成语	004.大人格与小人格.txt	21	21	本书在相关章节引用或使用“一丘之貉”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-032	keep-first-pass	中文成语	答非所问	传统成语	004.大人格与小人格.txt	21	21	本书在相关章节引用或使用“答非所问”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-033	keep-first-pass	古典成句	瞻之在前，忽焉在后	《论语》相关成句	004.大人格与小人格.txt	23	23	本书在相关章节引用或使用“瞻之在前，忽焉在后”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-034	keep-first-pass	古典成句	虽千万人，吾往矣！	《孟子》相关成句	004.大人格与小人格.txt	35	35	本书在相关章节引用或使用“虽千万人，吾往矣！”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-035	keep-first-pass	中文成语	特立独行	传统成语	004.大人格与小人格.txt	35	35	本书在相关章节引用或使用“特立独行”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-036	keep-first-pass	古典成句	庸德之行，庸言之谨	《中庸》相关成句	004.大人格与小人格.txt	37	37	本书在相关章节引用或使用“庸德之行，庸言之谨”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-037	keep-first-pass	古典成句	管仲之器小哉！	《论语》孔子论管仲	004.大人格与小人格.txt	41	41	本书在相关章节引用或使用“管仲之器小哉！”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-038	keep-first-pass	中文成语	功成名就	传统成语	004.大人格与小人格.txt	41	41	本书在相关章节引用或使用“功成名就”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-039	keep-first-pass	古典成句	天下为公	《礼记》相关成句	004.大人格与小人格.txt	41	41	本书在相关章节引用或使用“天下为公”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-040	keep-first-pass	中文成语	忘恩负义	传统成语	004.大人格与小人格.txt	41	41	本书在相关章节引用或使用“忘恩负义”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-041	keep-first-pass	古典成句	生我者父母，知我者鲍子也。	管鲍之交相关成句	004.大人格与小人格.txt	59	59	本书在相关章节引用或使用“生我者父母，知我者鲍子也。”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-042	keep-first-pass	古典成句	独善其身	《孟子》相关成句	004.大人格与小人格.txt	67	67	本书在相关章节引用或使用“独善其身”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-043	keep-first-pass	古典成句	兼善天下	《孟子》相关成句	004.大人格与小人格.txt	67	67	本书在相关章节引用或使用“兼善天下”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-044	keep-first-pass	古典概念	乡愿	孔孟语境中的传统人格概念	004.大人格与小人格.txt	67	67	本书在相关章节引用或使用“乡愿”，首轮保留其可独立检索的古典概念性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-045	keep-first-pass	中文熟语	捋虎须	传统熟语	004.大人格与小人格.txt	69	69	本书在相关章节引用或使用“捋虎须”，首轮保留其可独立检索的中文熟语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-046	keep-first-pass	古典成句	禹、稷、卨与之为善则行，鮌、讙兜欲与为恶则诛。	《汉书·古今人表》相关引文	005.中国式好人.txt	29	29	本书在相关章节引用或使用“禹、稷、卨与之为善则行，鮌、讙兜欲与为恶则诛。”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-047	keep-first-pass	古典成句	龙逢、比干欲与之为善则诛，于莘、崇侯与之为恶则行。	《汉书·古今人表》相关引文	005.中国式好人.txt	31	31	本书在相关章节引用或使用“龙逢、比干欲与之为善则诛，于莘、崇侯与之为恶则行。”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-048	keep-first-pass	古典成句	管仲相之则霸，竖貂辅之则乱。	《汉书·古今人表》相关引文	005.中国式好人.txt	33	33	本书在相关章节引用或使用“管仲相之则霸，竖貂辅之则乱。”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-049	keep-first-pass	古典成句	非圣无法	传统儒家评价语	005.中国式好人.txt	39	39	本书在相关章节引用或使用“非圣无法”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-050	keep-first-pass	中文熟语	求忠臣于孝子之门	传统熟语	005.中国式好人.txt	43	43	本书在相关章节引用或使用“求忠臣于孝子之门”，首轮保留其可独立检索的中文熟语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-051	keep-first-pass	中文成语	一视同仁	传统成语	005.中国式好人.txt	47	47	本书在相关章节引用或使用“一视同仁”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-052	keep-first-pass	古典典故	子见南子	《论语》相关典故	005.中国式好人.txt	47	47	本书在相关章节引用或使用“子见南子”，首轮保留其可独立检索的古典典故性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-053	keep-first-pass	历史典故	不为五斗米折腰	陶渊明相关典故	005.中国式好人.txt	51	51	本书在相关章节引用或使用“不为五斗米折腰”，首轮保留其可独立检索的历史典故性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-054	keep-first-pass	古典成句	临大节而不可夺	传统人格成句	005.中国式好人.txt	51	51	本书在相关章节引用或使用“临大节而不可夺”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-055	keep-first-pass	中文成语	从容就义	传统成语	005.中国式好人.txt	51	51	本书在相关章节引用或使用“从容就义”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-056	keep-first-pass	古典成句	举世而誉之而不加劝	《庄子》相关成句	005.中国式好人.txt	55	55	本书在相关章节引用或使用“举世而誉之而不加劝”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-057	keep-first-pass	古典成句	举世而非之而不加沮	《庄子》相关成句	005.中国式好人.txt	55	55	本书在相关章节引用或使用“举世而非之而不加沮”，首轮保留其可独立检索的古典成句性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-058	keep-first-pass	中文成语	八面玲珑	传统成语	005.中国式好人.txt	55	55	本书在相关章节引用或使用“八面玲珑”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-059	keep-first-pass	中文成语	随波逐流	传统成语	005.中国式好人.txt	55	55	本书在相关章节引用或使用“随波逐流”，首轮保留其可独立检索的中文成语性质。	首轮保守收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
