id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LANY-014	keep-proofread	中文熟语	面上无光	中文熟语	003.又一元官司.txt	9	9	李敖在本章使用或引录“面上无光”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-015	keep-proofread	中文成语	生龙活虎	传统成语	003.又一元官司.txt	9	9	李敖在本章使用或引录“生龙活虎”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-016	keep-proofread	中文成语	通情达理	传统成语	003.又一元官司.txt	9	9	李敖在本章使用或引录“通情达理”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-017	keep-proofread	中文成语	语无伦次	传统成语	003.又一元官司.txt	9	9	李敖在本章使用或引录“语无伦次”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-018	keep-proofread	中文熟语	大伤脑筋	中文熟语	003.又一元官司.txt	11	11	李敖在本章使用或引录“大伤脑筋”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-019	keep-proofread	中文成语	投鼠忌器	传统成语	003.又一元官司.txt	11	11	李敖在本章使用或引录“投鼠忌器”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-020	keep-proofread	中文熟语	硬着头皮	中文熟语	003.又一元官司.txt	11	11	李敖在本章使用或引录“硬着头皮”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-021	keep-proofread	中文成语	走投无路	传统成语	005.查禁无法，出个警察.txt	11	11	李敖在本章使用或引录“走投无路”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-022	keep-proofread	中文俗语	做戏无法，出个菩萨	中文俗语	005.查禁无法，出个警察.txt	11	11	李敖在本章使用或引录“做戏无法，出个菩萨”，保存可独立检索的中文俗语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-023	keep-proofread	中文俗语	鸡毛当令箭	中文俗语	005.查禁无法，出个警察.txt	13	13	李敖在本章使用或引录“鸡毛当令箭”，保存可独立检索的中文俗语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-024	keep-proofread	中文成语	来势汹汹	传统成语	005.查禁无法，出个警察.txt	13	13	李敖在本章使用或引录“来势汹汹”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-025	keep-proofread	中文成语	无中生有	传统成语	005.查禁无法，出个警察.txt	47	47	李敖在本章使用或引录“无中生有”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-026	keep-proofread	中文成语	越俎代庖	传统成语	005.查禁无法，出个警察.txt	47	47	李敖在本章使用或引录“越俎代庖”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-027	keep-proofread	中文成语	荒腔走板	传统成语	005.查禁无法，出个警察.txt	49	49	李敖在本章使用或引录“荒腔走板”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-028	keep-proofread	中文熟语	穷斯滥矣	中文熟语	005.查禁无法，出个警察.txt	49	49	李敖在本章使用或引录“穷斯滥矣”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-029	keep-proofread	中文成语	不学无知	传统成语	005.查禁无法，出个警察.txt	51	51	李敖在本章使用或引录“不学无知”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-030	keep-proofread	中文熟语	举证历历	中文熟语	005.查禁无法，出个警察.txt	51	51	李敖在本章使用或引录“举证历历”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-031	keep-proofread	中文成语	呼之欲出	传统成语	005.查禁无法，出个警察.txt	55	55	李敖在本章使用或引录“呼之欲出”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-032	keep-proofread	中文成语	灰头土脸	传统成语	007.李敖答外交部.txt	3	3	李敖在本章使用或引录“灰头土脸”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-033	keep-proofread	中文成语	鼻青眼肿	传统成语	007.李敖答外交部.txt	5	5	李敖在本章使用或引录“鼻青眼肿”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-034	keep-proofread	中文成语	非比寻常	传统成语	007.李敖答外交部.txt	5	5	李敖在本章使用或引录“非比寻常”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-035	keep-proofread	中文成语	集思广益	传统成语	007.李敖答外交部.txt	5	5	李敖在本章使用或引录“集思广益”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-036	keep-proofread	中文成语	招朋引类	传统成语	007.李敖答外交部.txt	5	5	李敖在本章使用或引录“招朋引类”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-037	keep-proofread	中文熟语	无谓之争	中文熟语	007.李敖答外交部.txt	9	9	李敖在本章使用或引录“无谓之争”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-038	keep-proofread	中文熟语	服善之勇	中文熟语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“服善之勇”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-039	keep-proofread	中文成语	皆大欢喜	传统成语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“皆大欢喜”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-040	keep-proofread	中文俗语	老鼠过街	中文俗语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“老鼠过街”，保存可独立检索的中文俗语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-041	keep-proofread	中文成语	鼠目寸光	传统成语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“鼠目寸光”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-042	keep-proofread	中文成语	望其项背	传统成语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“望其项背”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-043	keep-proofread	中文熟语	知过能改	中文熟语	007.李敖答外交部.txt	11	11	李敖在本章使用或引录“知过能改”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-044	add-proofread	中文俗语	房倒价烂	中文俗语	009.跟国防部打笔仗.txt	97	97	李敖转引民法物权说明中的俗语“房倒价烂”，保存其俗语本体。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。 校对轮补入。
LANY-045	keep-proofread	中文成语	进退维谷	传统成语	009.跟国防部打笔仗.txt	153	153	李敖在本章使用或引录“进退维谷”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-046	keep-proofread	中文成语	忍气吞声	传统成语	009.跟国防部打笔仗.txt	153	153	李敖在本章使用或引录“忍气吞声”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-047	keep-proofread	中文成语	不得要领	传统成语	009.跟国防部打笔仗.txt	161	161	李敖在本章使用或引录“不得要领”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-048	keep-proofread	中文成语	不分皂白	传统成语	009.跟国防部打笔仗.txt	161	161	李敖在本章使用或引录“不分皂白”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-049	keep-proofread	中文成语	不堪设想	传统成语	009.跟国防部打笔仗.txt	165	165	李敖在本章使用或引录“不堪设想”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-050	keep-proofread	中文熟语	退而求其次	中文熟语	009.跟国防部打笔仗.txt	165	165	李敖在本章使用或引录“退而求其次”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-051	keep-proofread	中文成语	鱼烂河决	传统成语	009.跟国防部打笔仗.txt	165	165	李敖在本章使用或引录“鱼烂河决”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-052	keep-proofread	中文熟语	毫无裨益	中文熟语	009.跟国防部打笔仗.txt	185	185	李敖在本章使用或引录“毫无裨益”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-053	keep-proofread	中文成语	哭笑不得	传统成语	009.跟国防部打笔仗.txt	185	185	李敖在本章使用或引录“哭笑不得”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-054	keep-proofread	中文熟语	趁人于危	中文熟语	009.跟国防部打笔仗.txt	217	217	李敖在本章使用或引录“趁人于危”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-055	keep-proofread	中文成语	变本加厉	传统成语	009.跟国防部打笔仗.txt	219	219	李敖在本章使用或引录“变本加厉”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-056	keep-proofread	中文熟语	情何以堪	中文熟语	009.跟国防部打笔仗.txt	219	219	李敖在本章使用或引录“情何以堪”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-057	keep-proofread	中文成语	层出不穷	传统成语	009.跟国防部打笔仗.txt	279	279	李敖在本章使用或引录“层出不穷”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-058	keep-proofread	中文熟语	拥挤不堪	中文熟语	009.跟国防部打笔仗.txt	279	279	李敖在本章使用或引录“拥挤不堪”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-059	keep-proofread	中文成语	卷土重来	传统成语	009.跟国防部打笔仗.txt	295	295	李敖在本章使用或引录“卷土重来”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-060	keep-proofread	中文成语	满目疮痍	传统成语	009.跟国防部打笔仗.txt	295	295	李敖在本章使用或引录“满目疮痍”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-061	keep-proofread	中文成语	痛心疾首	传统成语	009.跟国防部打笔仗.txt	295	295	李敖在本章使用或引录“痛心疾首”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-062	keep-proofread	中文熟语	父债子还	中文熟语	010.代萧孟能闹金衙.txt	13	13	李敖在本章使用或引录“父债子还”，保存可独立检索的中文熟语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-063	keep-proofread	中文成语	欺人太甚	传统成语	010.代萧孟能闹金衙.txt	13	13	李敖在本章使用或引录“欺人太甚”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-064	keep-proofread	中文成语	偷天换日	传统成语	010.代萧孟能闹金衙.txt	13	13	李敖在本章使用或引录“偷天换日”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
LANY-065	keep-proofread	中文成语	难乎为继	传统成语	010.代萧孟能闹金衙.txt	21	21	李敖在本章使用或引录“难乎为继”，保存可独立检索的中文成语。	首轮保守收录：《李敖闹衙集》为法律控诉、政府机关往返文书与政治人物/机关批评密集文本；现代政治口号、政党/政府主张、法律条文、诉状请求、机关复函、政策判断与人身攻防不收；仅保留句子本身可独立检索的成语、俗语、古语、格言式短语及少量文学性表达。
