id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LALDJJG-011	002.论定蒋经国（李敖）.txt	5	5	成语	炳耀千秋	中文成语	李敖摘出炳耀千秋一语，指称历史上长久显耀的评价套语。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收评价成语本体；不收对现代政治人物的歌功颂德语境。
LALDJJG-012	002.论定蒋经国（李敖）.txt	5	5	史传评语	高朗令终	《旧五代史》评石敬瑭语	李敖引《旧五代史》高朗令终一语，作为古史人物结局评价。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收古史评语本体；不收现代政治评价语境。
LALDJJG-013	002.论定蒋经国（李敖）.txt	5	5	成语	有过之而无不及	中文成语	李敖用有过之而无不及表示程度超过而不是不如。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收通用成语本体；不收石敬瑭、蒋氏父子卖国比较语境。
LALDJJG-014	002.论定蒋经国（李敖）.txt	17	17	俗语	看人只看后半截。	中文俗语	李敖引俗语说明评价人物只看后半段的说法。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收俗语本体；不收蒋经国政治评价语境。
LALDJJG-015	002.论定蒋经国（李敖）.txt	17	17	成语	辣手摧花	中文成语	李敖用辣手摧花比喻长期残害美好事物。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收成语本体；不收台湾政治攻防语境。
LALDJJG-016	002.论定蒋经国（李敖）.txt	17	17	成语	怜香惜玉	中文成语	李敖用怜香惜玉比喻临末才表现出来的柔和姿态。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收成语本体；不收台湾政治攻防语境。
LALDJJG-017	002.论定蒋经国（李敖）.txt	17	17	俗谚格言	声妓晚景从良，一世之烟花无碍；贞妇白头失守，半生之清苦俱非。	传统俗谚	李敖引俗谚说明晚节从良与白头失守在评价上的反差。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收俗谚本体；不收蒋经国晚年开放党禁、报禁等政治论证。
LALDJJG-018	002.论定蒋经国（李敖）.txt	17	17	成语	与人为善	中文成语	李敖用与人为善表示以善意看待他人的说法。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收通用成语本体；不收开放党禁报禁的政治评价语境。
LALDJJG-019	002.论定蒋经国（李敖）.txt	19	19	汉代诏书句	朕即位以来，所为狂悖，使天下愁苦，不可追悔，自今事有伤害百姓、靡费天下者，悉罢之！	汉武帝轮台罪己诏	李敖引汉武帝罪己诏，写即位以来所为使天下愁苦并要求罢除伤民靡费之事。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古代诏书句；不收蒋经国民主、人权和宪政现代政治评价语境。
LALDJJG-020	002.论定蒋经国（李敖）.txt	23	23	淮南子名句	无智，故能使众智也；无能，故能使众能也；无为，故能使众为也。	《淮南子》	李敖引《淮南子》三无之说，说明不自炫聪明能力与作为，才能使众人发挥。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古典名句本体；不收蒋经国下乡作秀和领袖政治语境。
LALDJJG-021	002.论定蒋经国（李敖）.txt	23	23	淮南子名句	重为惠，若重为暴	《淮南子》	李敖引《淮南子》说明施惠也应像作恶一样不轻易。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古典名句本体；不收亲民秀和现代政治治理批评语境。
LALDJJG-022	003.蒋经国与故乡（毛炳岳）.txt	17	17	读书格言	读书总以烂熟为度	蒋介石家训文字	作者引蒋介石训勉少年经国读书以烂熟为准的句子。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收读书格言本体；不收蒋家父子和政治人物身世语境。
LALDJJG-023	004.蒋经国的本生母——“毛太君”（龙中天）.txt	9	9	孝经名句	身体发肤，受之父母，不敢毁伤，孝之始也；立身行道，扬名于后世，以显父母，孝之终也！	《孝经》	作者引《孝经》说明孝始于不毁伤身体发肤，终于立身扬名以显父母。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收孝经名句本体；不收蒋经国显父显母和国家元首语境。
LALDJJG-024	004.蒋经国的本生母——“毛太君”（龙中天）.txt	21	21	墓志文句	清明在躬，仪矩咸宜	吴稚晖《蒋经国母氏毛太君传》	作者引吴稚晖文字说明毛从清之名取清明在躬、仪矩咸宜之意。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收墓志文句本体；不收蒋家亲属传记语境。
LALDJJG-025	004.蒋经国的本生母——“毛太君”（龙中天）.txt	29	29	孝道成语	昏定晨省	传统孝道成语	作者引墓志文字中昏定晨省之语，写子妇侍奉长辈的礼节。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收蒋家家族传记语境。
LALDJJG-026	004.蒋经国的本生母——“毛太君”（龙中天）.txt	29	29	墓志文句	纤屑曲尽	吴稚晖《蒋经国母毛太君传》	李敖引吴稚晖墓志文字，写毛太君侍奉长辈时细微处都周到。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收墓志文句本体；不收蒋家家族身世语境。
LALDJJG-027	004.蒋经国的本生母——“毛太君”（龙中天）.txt	29	29	成句	有其父者，必有其子	传统父子成句	作者引吴稚晖墓志文字中有其父者必有其子的成句。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成句本体；不收蒋氏父子政治身份语境。
LALDJJG-028	004.蒋经国的本生母——“毛太君”（龙中天）.txt	35	35	成语	临难不苟免	中文成语	作者引吴稚晖文字称毛太君临难不苟免。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收西安事变、日机轰炸和蒋家政治叙事语境。
LALDJJG-029	004.蒋经国的本生母——“毛太君”（龙中天）.txt	41	41	题名成句	方正贤良	蒋方良赐名取义	李敖引蒋方良名字取方正贤良之意的成句。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收命名取义短语；不收蒋家身份和政治年表语境。
LALDJJG-030	004.蒋经国的本生母——“毛太君”（龙中天）.txt	41	41	题词成句	贤良慈孝	蒋介石生日题词	李敖引贤良慈孝题词，作为传统德目式祝词。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收德目题词本体；不收题词者和政治身份语境。
LALDJJG-031	004.蒋经国的本生母——“毛太君”（龙中天）.txt	79	79	日记文句	深夜自省，饮泪自痛	蒋经国日记	李敖引日记中深夜自省、饮泪自痛的哀思文句。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收亲情哀思文句；不收外交特派员和政治身份语境。
LALDJJG-032	004.蒋经国的本生母——“毛太君”（龙中天）.txt	89	89	散文句	不但可以暖我身，而更可以温我心	蒋经国《东望章贡合流写给赣南的朋友们》	作者引蒋经国写母亲棉背心不但暖身、更能温心的散文句。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收母子亲情散文句；不收蒋家政治身份语境。
LALDJJG-033	004.蒋经国的本生母——“毛太君”（龙中天）.txt	91	91	唐诗名句	慈母手中线，游子身上衣	孟郊《游子吟》	作者化用孟郊诗句，说明慈母亲制衣物与游子情感。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收唐诗名句本体；不收蒋经国母子和政治人物传记语境。
LALDJJG-034	004.蒋经国的本生母——“毛太君”（龙中天）.txt	105	105	民俗俗语	大丈夫三父八母	中国民俗俗语	作者引民俗俗语，说明大丈夫有三父八母之说。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收民俗俗语本体；不收蒋家母系身份论证语境。
LALDJJG-035	004.蒋经国的本生母——“毛太君”（龙中天）.txt	105	105	礼记成句	父母天地	《礼记》相关说法	作者引《礼记》所说父母天地，说明本生母的根本地位。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收礼记成句本体；不收蒋经国母亲身份讨论语境。
LALDJJG-036	007.我所认识的蒋经国（覃异之）.txt	21	21	成语	除暴安良	中文成语	作者用成语概括铲除强暴、安抚良善。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收赣南地方治理和政治口号语境。
LALDJJG-037	007.我所认识的蒋经国（覃异之）.txt	21	21	成语	敬老尊贤	中文成语	作者用成语概括尊敬老人、尊重贤者的传统作风。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收赣南统治、蒋青天和政治宣传语境。
LALDJJG-038	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	民间谚语	当官不与民作主，不如回家卖红薯。	中文民间谚语	作者引民谚说明做官若不替百姓作主，不如回家卖红薯。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收民谚本体；不收蒋经国改革兵役和地方治理语境。
LALDJJG-039	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	杜甫诗句	暮宿石壕村，有吏夜捉人	杜甫《石壕吏》	作者引杜甫《石壕吏》名句，写有吏夜间捉人的情景。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收杜甫诗句本体；不收赣南征兵与兵役行政语境。
LALDJJG-040	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	古诗化句	昔日石壕吏捉人，尚获老妇。今日之赣南，虽老妇亦戛戛乎其难矣！	化用杜甫《石壕吏》	作者引诉状化用《石壕吏》之句，写昔日尚获老妇、今日连老妇也难得。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古诗化句本体；不收赣南征兵和军政批评语境。
LALDJJG-041	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	成语	爱民如子	中文成语	作者引成语形容像爱护子女一样爱护百姓。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收专员、法院和司法行政语境。
LALDJJG-042	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	论语成句	不在其位，不谋其政	《论语》	作者用《论语》成句说明不在其职位就不谋其政事。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收论语成句本体；不收军政和民刑案件语境。
LALDJJG-043	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	成语	急如星火	中文成语	方暾用急如星火形容督征催迫的急切。	保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 校对轮增补：只收通用成语本体；不收征兵军政语境。
