file	line	text	reason	context
001.第一条多了什么？.txt	7	简洁刚劲	modern-political-news-context	关于孙中山和国民党在林肯“民有民治民享”问题上的引喻失义，我曾写《我对林肯盖梯斯堡演说的疑义》（《千秋评论》第三十五期）一文，予以评论，这里不再多说。萨孟武赞许刘庆瑞、谢瀛洲的话，刘庆瑞《中华民国宪法要义》原文说这第一条“远不如五五宪章第一条‘ 中华民国为三民主义共和国’之刚劲有力。”谢瀛洲《中华民国宪法论》原文说“修正文既不如五五宪草原文之简洁刚劲。”看了这些话，我忍不住笑着说：这些路数的学者呀！他们以为《中华民国宪法》第一条多了“民有民治民享”的字眼为同语反复、为“未免有冗赘之嫌”（刘庆瑞语）、为不如五五宪草“刚劲有力”、“简洁刚劲”，其实真正多的，岂止“民有民治民享”六个字，而在“三民主义”四个字啊！
001.第一条多了什么？.txt	7	三民主义	modern-political-news-context	关于孙中山和国民党在林肯“民有民治民享”问题上的引喻失义，我曾写《我对林肯盖梯斯堡演说的疑义》（《千秋评论》第三十五期）一文，予以评论，这里不再多说。萨孟武赞许刘庆瑞、谢瀛洲的话，刘庆瑞《中华民国宪法要义》原文说这第一条“远不如五五宪章第一条‘ 中华民国为三民主义共和国’之刚劲有力。”谢瀛洲《中华民国宪法论》原文说“修正文既不如五五宪草原文之简洁刚劲。”看了这些话，我忍不住笑着说：这些路数的学者呀！他们以为《中华民国宪法》第一条多了“民有民治民享”的字眼为同语反复、为“未免有冗赘之嫌”（刘庆瑞语）、为不如五五宪草“刚劲有力”、“简洁刚劲”，其实真正多的，岂止“民有民治民享”六个字，而在“三民主义”四个字啊！
001.第一条多了什么？.txt	11	民有民治民享	modern-political-news-context	我们认为问题不在“民有民治民享”，而在加上“三民主义”这个花边。不论所加为“为三民主义共和国”，或“基于三民主义为民主共和国”，俱属费解，勉强。
001.第一条多了什么？.txt	11	三民主义	modern-political-news-context	我们认为问题不在“民有民治民享”，而在加上“三民主义”这个花边。不论所加为“为三民主义共和国”，或“基于三民主义为民主共和国”，俱属费解，勉强。
001.第一条多了什么？.txt	11	为三民主义共和国	modern-political-news-context	我们认为问题不在“民有民治民享”，而在加上“三民主义”这个花边。不论所加为“为三民主义共和国”，或“基于三民主义为民主共和国”，俱属费解，勉强。
001.第一条多了什么？.txt	11	基于三民主义为民主共和国	modern-political-news-context	我们认为问题不在“民有民治民享”，而在加上“三民主义”这个花边。不论所加为“为三民主义共和国”，或“基于三民主义为民主共和国”，俱属费解，勉强。
001.第一条多了什么？.txt	13	中华民国为三民主义共和国	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	中华民国基于三民主义，为民有民治民享之民主共和国	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	中华民国为三民主义民主共和国	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	民主	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	中华民国基于三民主义为民主共和国	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	基于	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	13	中华民国为民主共和国	modern-political-news-context	五五宪草第一条是“中华民国为三民主义共和国”，宪草修正案是“中华民国基于三民主义，为民有民治民享之民主共和国”。国大第一组审查修改为“中华民国为三民主义民主共和国”，比五五宪草多“民主”两字，综合审查又翻案为“中华民国基于三民主义为民主共和国”，所争仅在“为”或“基于”三民主义，远不如民社党所主张的“中华民国为民主共和国”，来得明朗。理由如下：
001.第一条多了什么？.txt	15	苏维埃社会主义共和国联盟为工农的社会主义国家。	modern-political-news-context	一、各国宪法都未标明什么主义，只有苏联宪法第一条规定：“苏维埃社会主义共和国联盟为工农的社会主义国家。”苏联这样规定是有条件的：①苏联除共产党外，没有第二个党派存在。②它真有一套社会主义制度，名副其实，与众不同。③国内人民没有阶级，利害相同，信仰一致，而中国显然不具备这些条件。国民党尚未真正统一全国，也不希望永久实施一党制。中国现状是多党并存，贫富悬殊，人民的利害及意见纷歧不一。如此现状，以一党主义冠诸国体，是不切实的。强制人民接受这个国体，不仅欺人自欺，或且将贻纷扰于无穷。
001.第一条多了什么？.txt	17	还政于民	modern-political-news-context	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十年的“成绩”怎样，不待烦言，天下皆知，此时正应该依照“成绩”，忠实反映在宪法上面。中山先生是极虚心的，建国大纲并没有说中华民国应为三民主义国家。训政时期约法第一条也没有三民主义字样，只是说明“中华民国永为统一共和国”。
001.第一条多了什么？.txt	17	宪法草案，当本于建国大纲，及训政宪政两时期之成绩……	modern-political-news-context	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十年的“成绩”怎样，不待烦言，天下皆知，此时正应该依照“成绩”，忠实反映在宪法上面。中山先生是极虚心的，建国大纲并没有说中华民国应为三民主义国家。训政时期约法第一条也没有三民主义字样，只是说明“中华民国永为统一共和国”。
001.第一条多了什么？.txt	17	成绩	modern-political-news-context	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十年的“成绩”怎样，不待烦言，天下皆知，此时正应该依照“成绩”，忠实反映在宪法上面。中山先生是极虚心的，建国大纲并没有说中华民国应为三民主义国家。训政时期约法第一条也没有三民主义字样，只是说明“中华民国永为统一共和国”。
001.第一条多了什么？.txt	17	中华民国永为统一共和国	modern-political-news-context	二、国大开后，宪政开始，根据孙中山先生遗教，宪政时期即还政于民。“还政于民”四字不论作何解释，总不能再还政于国民党一党。若宪法规定中华民国是三民主义国家，则国家已不啻为国民党所有，将置四亿人民于何地？若然，政权还来还去都是还给国民党了，“还政于民”，将何以自圆其说？且建国大纲第二十二条载：“宪法草案，当本于建国大纲，及训政宪政两时期之成绩……”国民党训政二十年的“成绩”怎样，不待烦言，天下皆知，此时正应该依照“成绩”，忠实反映在宪法上面。中山先生是极虚心的，建国大纲并没有说中华民国应为三民主义国家。训政时期约法第一条也没有三民主义字样，只是说明“中华民国永为统一共和国”。
001.第一条多了什么？.txt	19	中华民国为三民主义民主共和国	modern-political-news-context	三、就条文文法看，实也欠通。中华民国已有一个“民”字，这个“民”（Republic）应该就是共和，就是民主了。若宪草修正第一条用了六个民字，在字面为赘瘤，论意义则叠床架屋，婆婆妈妈，不成样子。有了民国，则三民应去一民。民国即民主共和国。有了民有民治民享，则三民全可删削了。全条意思变成这样：中华这个共和国，根据民族民权民生这三个主义（民权就是民主共和）它是民有民治民享（这六字等于民主共和，也等于民权）的民主共和国。民主共和重复了四次。第一组审查修改的“中华民国为三民主义民主共和国”，是三个民主共和。综合审查通过的民主共和也有三个，为什么要这样规定，堆上几个民字就是尊重人民吗？还是对民主初无信心呢？
001.第一条多了什么？.txt	21	三民主义就是救国主义	modern-political-news-context	四、上面所说，不可解释为反对三民主义。我们只反对三民主义入宪。三民主义本是一种政纲政策，一个政党可为此而奋斗，一部宪法也可具体表现其精神，但宪法却不应加此花边。不应该的理由是：三民主义内容浩繁，在主义的形成与发展中，有阶段，有错综，到现在还没有人能给三民主义下个定义。孙中山先生说：“三民主义就是救国主义”，“三民主义也是共产主义”。这出入太大，以至不可捉摸。法律需要明确，具体，能以据为准绳。三民主义既尚无明确的定义，如何责人民以遵守。以此主义冠诸国体，可以被人利用任何一语一义，歪曲内容，而思想自由也将成为具文了。
001.第一条多了什么？.txt	21	三民主义也是共产主义	modern-political-news-context	四、上面所说，不可解释为反对三民主义。我们只反对三民主义入宪。三民主义本是一种政纲政策，一个政党可为此而奋斗，一部宪法也可具体表现其精神，但宪法却不应加此花边。不应该的理由是：三民主义内容浩繁，在主义的形成与发展中，有阶段，有错综，到现在还没有人能给三民主义下个定义。孙中山先生说：“三民主义就是救国主义”，“三民主义也是共产主义”。这出入太大，以至不可捉摸。法律需要明确，具体，能以据为准绳。三民主义既尚无明确的定义，如何责人民以遵守。以此主义冠诸国体，可以被人利用任何一语一义，歪曲内容，而思想自由也将成为具文了。
001.第一条多了什么？.txt	23	自卑	modern-political-news-context	不必与的理由是：拆开三民主义看，第一、民族主义入宪，有失民族自尊。中国国民革命始于推翻满清帝国，又受帝国主义侵略压迫，于是产生民族主义。但现在我们独立自由平等了。世界上没有一个独立国家愿在宪法上标榜民族主义的。中国何独如此“自卑”？就对内说，那是民族政策，在宪法中自可另成一章，更无须载明民族主义。第二、民权主义是否人民有权，全看政府对人民的关系在宪法中如何规定。如果规定得民主，民权就具体化了。如果规定得不民主，又何用在第一条中贴抽象的标语？第三、民生主义，在宪草中空疏无比，人民要的是财产制度如何获得生活保障，以及继续养活第二代。议宪不此之图，而斤斤于挂招牌，是有欠实际的。事实只要有具体的民生主义制度，拿给人民就是了。
001.第一条多了什么？.txt	25	中华民国为民主共和国	modern-political-news-context	五、我们以为第一条“中华民国为民主共和国”就已足够，“民有民治民享”是林肯的话，拿林肯的话去限制三民主义，尤显得不伦不类，有欠雅驯。问题是在中华民国上不必挂主义的招牌。
001.第一条多了什么？.txt	25	民有民治民享	modern-political-news-context	五、我们以为第一条“中华民国为民主共和国”就已足够，“民有民治民享”是林肯的话，拿林肯的话去限制三民主义，尤显得不伦不类，有欠雅驯。问题是在中华民国上不必挂主义的招牌。
001.第一条多了什么？.txt	27	民有民治民享	modern-political-news-context	看到了吧！一九四六年就已有了的清楚立论，国民党统治下的学者们竟然还事后卧倒，大开倒车，只敢言删林肯的“民有民治民享”，而不敢言删孙中山的“三民主义”！这种曲学阿世、这种舍本逐末，岂不太羞羞羞羞了吗？
001.第一条多了什么？.txt	27	三民主义	modern-political-news-context	看到了吧！一九四六年就已有了的清楚立论，国民党统治下的学者们竟然还事后卧倒，大开倒车，只敢言删林肯的“民有民治民享”，而不敢言删孙中山的“三民主义”！这种曲学阿世、这种舍本逐末，岂不太羞羞羞羞了吗？
001.第一条多了什么？.txt	29	不可捉摸	modern-political-news-context	《大公报》的社论，对三民主义的“不可捉摸”、“尚无明确的定义”一点，予以点破，正是这篇文章的一针见血之举。四十年前的文章，如今把它出土重刊，以拦国民党清一色的和（胡），真是我李敖的功德一件！
001.第一条多了什么？.txt	29	尚无明确的定义	modern-political-news-context	《大公报》的社论，对三民主义的“不可捉摸”、“尚无明确的定义”一点，予以点破，正是这篇文章的一针见血之举。四十年前的文章，如今把它出土重刊，以拦国民党清一色的和（胡），真是我李敖的功德一件！
002.“个人行为”并发症.txt	3	我们可以断定，江南是死于共党之手，江南命案是共党制造的。	modern-political-news-context	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十三日，国民党中央社终于传出了有国民党情报局人员的涉案。第二天（一月十五日），国民党无法“断定”是共产党干的了，但是他们又重新“断定”，这一行为，是“涉案人之间的个人行为”，从此以后，“个人行为”就立刻变成一道护符，大家动辄拿这道护符来搪塞，流风所及，真使我们眼花撩乱矣！
002.“个人行为”并发症.txt	3	这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。	modern-political-news-context	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十三日，国民党中央社终于传出了有国民党情报局人员的涉案。第二天（一月十五日），国民党无法“断定”是共产党干的了，但是他们又重新“断定”，这一行为，是“涉案人之间的个人行为”，从此以后，“个人行为”就立刻变成一道护符，大家动辄拿这道护符来搪塞，流风所及，真使我们眼花撩乱矣！
002.“个人行为”并发症.txt	3	断定	modern-political-news-context	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十三日，国民党中央社终于传出了有国民党情报局人员的涉案。第二天（一月十五日），国民党无法“断定”是共产党干的了，但是他们又重新“断定”，这一行为，是“涉案人之间的个人行为”，从此以后，“个人行为”就立刻变成一道护符，大家动辄拿这道护符来搪塞，流风所及，真使我们眼花撩乱矣！
002.“个人行为”并发症.txt	3	涉案人之间的个人行为	modern-political-news-context	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十三日，国民党中央社终于传出了有国民党情报局人员的涉案。第二天（一月十五日），国民党无法“断定”是共产党干的了，但是他们又重新“断定”，这一行为，是“涉案人之间的个人行为”，从此以后，“个人行为”就立刻变成一道护符，大家动辄拿这道护符来搪塞，流风所及，真使我们眼花撩乱矣！
002.“个人行为”并发症.txt	3	个人行为	modern-political-news-context	江南案发生时候，国民党《香港时报》（一九八四年十月十九日）首先指出：“我们可以断定，江南是死于共党之手，江南命案是共党制造的。”“这次共党为什么要枪杀江南呢？扼要言之，其作用有三：一是破坏中华民国的形象；二是冲淡和平衡红虹及陆雨淅投奔自由之不利影响；三是藉此展开宣传攻势，转移港人不满《联合声明》的视线。”（《江南命案是共党制造的》）但是，事与愿违，到了一月十三日，国民党中央社终于传出了有国民党情报局人员的涉案。第二天（一月十五日），国民党无法“断定”是共产党干的了，但是他们又重新“断定”，这一行为，是“涉案人之间的个人行为”，从此以后，“个人行为”就立刻变成一道护符，大家动辄拿这道护符来搪塞，流风所及，真使我们眼花撩乱矣！
002.“个人行为”并发症.txt	21	蓬莱岛案	modern-political-news-context	一月二十八日，“蓬莱岛案”被告家属终于独立上诉。此事早在一审判决之时，被告就宣布不上诉、家属也不上诉，并且男女双方又招待记者又联合照相，以示行动一致。但是曾几何时，女方居然说在不上诉宣布之时女方不知情，因而要上诉；上诉后男方又居然说上诉之事男方也不知情，因此不忍深责，意谓家属有其独立人格，要上诉也是无奈，这又是“个人行为”并发症。
002.“个人行为”并发症.txt	21	个人行为	modern-political-news-context	一月二十八日，“蓬莱岛案”被告家属终于独立上诉。此事早在一审判决之时，被告就宣布不上诉、家属也不上诉，并且男女双方又招待记者又联合照相，以示行动一致。但是曾几何时，女方居然说在不上诉宣布之时女方不知情，因而要上诉；上诉后男方又居然说上诉之事男方也不知情，因此不忍深责，意谓家属有其独立人格，要上诉也是无奈，这又是“个人行为”并发症。
002.“个人行为”并发症.txt	29	个人行为	modern-political-news-context	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	党部	modern-political-news-context	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	协调	modern-political-news-context	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	纯属立委个人的司法案件	modern-political-news-context	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	49	个人行为	modern-political-news-context	总之，“个人行为”的说词，我们看来看去，实在无法不说它是一种新障眼法。有了这种新障眼法，则一切祸事、滥污、失信、反复、程序责任、法律责任、行政责任、政治责任，……都可“奇门遁甲”，推卸得干干净净。——这样子的“个人行为”，真是太自欺了；这样子的“个人行为”，真是太欺人了！
002.“个人行为”并发症.txt	49	奇门遁甲	modern-political-news-context	总之，“个人行为”的说词，我们看来看去，实在无法不说它是一种新障眼法。有了这种新障眼法，则一切祸事、滥污、失信、反复、程序责任、法律责任、行政责任、政治责任，……都可“奇门遁甲”，推卸得干干净净。——这样子的“个人行为”，真是太自欺了；这样子的“个人行为”，真是太欺人了！
002.“个人行为”并发症.txt	53	我带回去	modern-political-news-context	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	引为己任	modern-political-news-context	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	我自己负责	modern-political-news-context	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
